subject	screen_resolution	total_time	image_load	age	gender-categorical	gender-free-response	ethnicity	race	education	free-response
to4wj4wiyw4fsr224e5vobgd	[768, 1366]	328.595	True	22	Female		Hispanic or Latino	['White']	Associate degree	
tpmo45du0hq5ms9ozxyspwcd	[900, 1440]	317.726	True	18	Female		Not Hispanic or Latino	['White']	Some college	
tsl7o2m610ugig25uy7z86j2	[960, 1440]	418.704	True	18	Male		Not Hispanic or Latino	['White']	High school	
tsthoh2vx705nxxl5f1trvv1	[864, 1536]	409.912	True	21	Male		Not Hispanic or Latino	['White']	Some college	this really racked my brain, but it was fun
tuwe3rt6yefgfh6ilrayfxl0	[900, 1440]	394.66	True	22	Male		Not Hispanic or Latino	['White']	Bachelor degree	n/a
tvn2bzd303giw1e19mg1cr9t	[1200, 1920]	387.529	True	25	Female		Not Hispanic or Latino	['White']	Bachelor degree	
ty1wskoh98xaoxyihob0v19g	[900, 1440]	409.646	True	19	Female		Not Hispanic or Latino	['White']	Associate degree	
tziqg1watcqmn37bbb7qj2sr	[643, 1366]	866.869	True	43	Male		Not Hispanic or Latino	['White']	Master degree or higher	Hard puzzle
u0a7btw7qnf1k6haktw7k8v1	[864, 1536]	199.015	True	23	Female		Not Hispanic or Latino	['White']	Master degree or higher	
u1pditzxyndvy2zsfqvompaa	[768, 1366]	291.05	True	18	Female		Not Hispanic or Latino	['Black or African American']	High school	
u2wlh2xmb8r1v9sg8vxivzbz	[800, 1280]	348.824	True	37	Female		Not Hispanic or Latino	['White']	Master degree or higher	
u36qgkk62j4o828wrgjo7h6j	[1960, 980]	420.651	True	29	Male		Not Hispanic or Latino	['Black or African American']	Bachelor degree	Interesting
u55xz19eaoxuzl0aphnmunn8	[800, 1280]	252.031	True	24	Female		Not Hispanic or Latino	['White']	Bachelor degree	
u7py5mlbbtkxhsf04vzxf5q2	[864, 1536]	334.33	True	24	Female		Not Hispanic or Latino	['White']	Some college	
uaii3mf364ywko25atnplibq	[768, 1366]	632.216	True	37	Male		Not Hispanic or Latino	['Black or African American']	Master degree or higher	Wow, this was a difficult puzzle.
udfhhad28f1x328ddyrjspsy	[768, 1366]	347.083	True	19	Male		Hispanic or Latino	['Asian']	High school	
uetc5ommg2yfri1nz9zqgb6i	[900, 1440]	368.254	True	29	Female		Not Hispanic or Latino	['White']	Some college	
ueu8r7kh9qw8n1dcm39s42zj	[768, 1366]	358.671	True	41	Male		Not Hispanic or Latino	['White']	Master degree or higher	
ufid3xr3z51350iidywqc1da	[900, 1440]	240.482	True	19	Male		Not Hispanic or Latino	['White']	Some college	
ughziv05wzim0p6nbe4zm9bd	[768, 1366]	465.855	True	36	Male		Not Hispanic or Latino	['White']	Master degree or higher	no comment
ujgygyxx3lie3tjq12bmw19g	[1080, 1920]	382.394	True	28	Female		Hispanic or Latino	['Rather not say']	Some college	
ujvb7963rvrp03czb7gwkpiy	[864, 1536]	327.464	True	23	Female		Not Hispanic or Latino	['Asian']	Bachelor degree	
ulf3tzc0bu05qfwl90ikfi4m	[1080, 1920]	423.143	True	18	Male		Not Hispanic or Latino	['White']	High school	
ulj9nh1cea5sdtlqonp1ij5d	[900, 1440]	229.003	True	20	Female		Hispanic or Latino	['White']	Some college	
ulna0bt24ha86do4x3denhx7	[900, 1440]	408.49	True	22	Male		Not Hispanic or Latino	['Asian']	Bachelor degree	
uoqadaa6ak52gddbv6let3aw	[800, 1280]	488.194	True	51	Female		Not Hispanic or Latino	['White']	Bachelor degree	
uqkl119q6s11o7q58pofozb5	[900, 1440]	191.28	True	19	Female		Not Hispanic or Latino	['Black or African American']	Associate degree	
uqom99g7ey39ch27dt56mi4a	[1440, 2560]	423.485	True	25	Female		Not Hispanic or Latino	['White']	Bachelor degree	No comment
ur34vc9t3devnkv4dmofruuv	[768, 1366]	479.277	True	19	Female		Hispanic or Latino	['White']	Some college	
us4eun7345fmumzs9dz3itmy	[900, 1440]	296.215	True	18	Female		Not Hispanic or Latino	['White']	High school	
usloji0nelh1cj5m41t0ggu2	[900, 1440]	332.935	True	20	Male		Not Hispanic or Latino	['Asian']	Some college	no comment
ust3s271jy0483h9jnjnwfnb	[768, 1366]	476.725	True	37	Female		Not Hispanic or Latino	['White']	Master degree or higher	
usxqlkcwscnhe9ht38avmk52	[900, 1440]	504.738	True	24	Male		Not Hispanic or Latino	['White']	Some college	
utx231aq2hi839r9d441k2ga	[900, 1440]	253.711	True	20	Female		Not Hispanic or Latino	['White']	Some college	
uuwxlg6kileoz88wax8nb0f5	[768, 1366]	474.108	True	18	Male		Hispanic or Latino	['White']	High school	
ux1p6ydwepu833pmacf498dc	[1080, 1920]	358.781	True	36	Male		Not Hispanic or Latino	['White']	Some college	
uxeouv24r90uigdoy69jkiva	[768, 1366]	625.74	True	36	Male		Not Hispanic or Latino	['White']	Master degree or higher	no
uz3sxod4s3omoh017abhcnly	[768, 1366]	360.511	True	32	Male		Not Hispanic or Latino	['Black or African American']	Master degree or higher	
v077itmn4fcuk26clbe27c2y	[900, 1440]	324.061	True	20	Female		Not Hispanic or Latino	['White']	High school	
v0d8t3df8ossfts4jtb17mrl	[900, 1440]	282.363	True	21	Male		Not Hispanic or Latino	['Asian']	Some college	
v1drvbjxr5612wvtf94js1ox	[1120, 1792]	393.849	True	19	Female		Not Hispanic or Latino	['White']	Some college	
v2d4z386st6yk7btv3elucic	[1080, 1920]	532.398	True	30	Male		Hispanic or Latino	['White']	Associate degree	None
v2fkliu1ap3q6c5jmib689at	[1080, 1920]	248.861	True	57	Female		Not Hispanic or Latino	['White']	Bachelor degree	
v4aafmya1o9jdi1gyqw24qcw	[768, 1366]	859.773	True	41	Male		Not Hispanic or Latino	['White']	Master degree or higher	
v6ohzif9vex8lborjalyjs04	[768, 1366]	346.916	True	26	Male		Not Hispanic or Latino	['White']	Some college	
v76quwfff2g6f1l0tllnp4eb	[900, 1440]	361.834	True	19	Male		Not Hispanic or Latino	['White']	Associate degree	
v7ahvqm23r0dh50av05yez69	[900, 1440]	281.973	True	19	Female		Not Hispanic or Latino	['White']	Some college	
v7kop23uju5kchhpflsruuwj	[1440, 2560]	422.735	True	27	Male		Not Hispanic or Latino	['White']	High school	
v8mn7x4dbptijporqog1v9pi	[900, 1440]	279.836	True	20	Female		Not Hispanic or Latino	['White']	Some college	
v92zl14170e2w4jnmx79imby	[900, 1440]	320.446	True	26	Female		Not Hispanic or Latino	['White']	Bachelor degree	
vajyhtc5oy4sv1uiga20e6fy	[900, 1440]	262.305	True	22	Female		Not Hispanic or Latino	['White']	Some college	
vd1pkq7rhjzkaarxxm4tq9hu	[768, 1366]	530.57	True	31	Male		Not Hispanic or Latino	['White']	Associate degree	It was hard to see some of the lines in the patterns, eg: / | \
vfug15au6ic5xoijtgjd44hr	[1080, 1920]	456.028	True	35	Male		Not Hispanic or Latino	['White']	Bachelor degree	Enjoyed the challenge, overall area should have been larger given it is fullscreen.
vh9ldghycp1ivjawdrz7bb6d	[768, 1366]	268.579	True	21	Male		Not Hispanic or Latino	['White']	Some college	Very confusing puzzles!
vhgct5yl76ewd8dt2jm8zuqc	[1152, 2048]	420.491	True	22	Male		Hispanic or Latino	['White']	Some college	
vj8758r7tzrlqkhrm38dt8kg	[864, 1536]	331.842	True	19	Female		Not Hispanic or Latino	['Asian', 'White']	Some college	
vkfqzm7m5gtz5xl8jqnu1o2w	[1050, 1680]	332.605	True	22	Female		Not Hispanic or Latino	['White']	Some college	no comment
vkrr50r1eyzzi13cc7rbzhs7	[1050, 1680]	462.869	True	20	Female		Not Hispanic or Latino	['Asian']	High school	
vlilw8g7c0f9b1lyd7062o59	[768, 1366]	302.638	True	28	Female		Not Hispanic or Latino	['White']	Bachelor degree	
vm60xtd77k1pmg5sh1jtzlud	[1080, 1920]	503.617	True	38	Male		Not Hispanic or Latino	['White']	Bachelor degree	This was fun, I wish I had a little longer to do them!
vn5vsnpp3hkf9rdf4jzzhxzo	[900, 1440]	476.842	True	21	Female		Hispanic or Latino	['Rather not say']	Bachelor degree	
vno1r5izi6xu4qgr0ygzsp4m	[900, 1440]	317.626	True	19	Female		Not Hispanic or Latino	['White']	Some college	
volpnekr5yah8grtws09izkp	[800, 1280]	390.683	True	18	Female		Not Hispanic or Latino	['Asian', 'White']	High school	No comment
vophouso36dnk4zd4a7ludrd	[637, 1600]	395.67	True	37	Male		Not Hispanic or Latino	['White']	Master degree or higher	i enjoy it
voys5xqr4u76nx1lvh2r9dbn	[1080, 1920]	381.863	True	20	Male		Not Hispanic or Latino	['White']	High school	
vqadqpwhsiy6f1m3dv43bpzc	[900, 1440]	384.431	True	18	Female		Not Hispanic or Latino	['White']	High school	no comment
vqjjti1tfihk2z23c04g2j6d	[900, 1440]	256.912	True	21	Female		Not Hispanic or Latino	['White']	Some college	
vql2msmflray2huzrs0k4c1w	[864, 1536]	425.221	True	27	Female		Not Hispanic or Latino	['White']	Bachelor degree	
vrqbehqvie7zt25yyl6cs99r	[864, 1536]	237.751	True	19	Female		Hispanic or Latino	['Rather not say']	Some college	
vug1p8744yx4r75wi9m6j5qr	[768, 1366]	177.211	True	34	Male		Not Hispanic or Latino	['White']	Bachelor degree	tough to see the images and make a decison quickly
vvh5cddfdybn773pl6rpesat	[768, 1366]	328.63	True	26	Female		Not Hispanic or Latino	['Black or African American']	Associate degree	
vwpz9qs5dz3d9w0yzqt3gczb	[888, 1422]	291.879	True	24	Female		Hispanic or Latino	['White']	Some college	
vxqdd4cikkvjqng6qsa68pbq	[900, 1440]	682.156	True	20	Male		Hispanic or Latino	['White']	Some college	
vy192p2ryssgtu3higq5k374	[1080, 1920]	433.022	True	28	Male		Not Hispanic or Latino	['Asian']	Master degree or higher	
vy3476qbitq0rzi1qvynjcdw	[1677, 980]	526.744	True		Male		Hispanic or Latino	['White']	Master degree or higher	The study went well
vymrc339mr590qlz88yjvwdz	[750, 1200]	352.747	True	23	Female		Not Hispanic or Latino	['White']	Bachelor degree	
vyu7emdw7wzkiqd9u70if4wp	[1080, 1920]	401.119	True	26	Male		Not Hispanic or Latino	['White']	Bachelor degree	
vzhaljiuocyfp1xyk2mctjgd	[1080, 1920]	271.873	True	19	Male		Not Hispanic or Latino	['Asian']	Some college	
vzs1g71de9dvx4vu8walnt6d	[768, 1366]	405.023	True	36	Male		Not Hispanic or Latino	['White']	Bachelor degree	
w00u1z0uplczwjhwva5rmcz1	[900, 1440]	322.862	True	20	Female		Hispanic or Latino	['Rather not say']	Some college	
w35jpmtogsq3a62blqel67dk	[900, 1440]	325.003	True	19	Female		Not Hispanic or Latino	['White']	Some college	
w4ojmi3nbf00ig5go1n86ijq	[900, 1440]	463.468	True	19	Female		Not Hispanic or Latino	['White']	Some college	
w7pxptxkx91dam296wq8fz8g	[1923, 980]	570.606	True	33	Male		Not Hispanic or Latino	['Black or African American']	Bachelor degree	Anything went smoothly 
w7ststdmfrd3tj75v3ojo1qx	[768, 1366]	514.217	True	35	Female		Rather not say	['White']	Bachelor degree	no
w8fph6feyyhyp0j6tu8it0g6	[768, 1366]	566.091	True	34	Male		Not Hispanic or Latino	['White']	Bachelor degree	IT IS GREAT
w9c8bzawfcgbgwx7jiel0i71	[720, 1280]	309.06	True	21	Male		Not Hispanic or Latino	['White']	Some college	
w9hn7bwz2gwnf2dwa0jzfvzh	[900, 1440]	411.145	True	21	Female		Not Hispanic or Latino	['White']	Some college	no comment
waao3yqokpvba46iuksa9nh7	[1080, 1920]	151.45	True	22	Male		Not Hispanic or Latino	['White']	Some college	
wbf3gxk035t41ea3c4tpvsw3	[864, 1536]	516.078	True	44	Male		Not Hispanic or Latino	['White']	Some college	the time limit definitely made it harder to solve the puzzles.
wbie0c073bmvti9h7pedkq4j	[768, 1366]	359.427	True	32	Male		Not Hispanic or Latino	['White']	Master degree or higher	
wbrayn4ein1ornafqkzxqib7	[864, 1536]	306.605	True	25	Female		Not Hispanic or Latino	['White']	Master degree or higher	super fun!!!!!
wclxp7v1lk7nc4bn06c012jv	[900, 1440]	471.07	True	20	Female		Not Hispanic or Latino	['White']	Some college	
wekfmf9v3412wjouesvw101w	[900, 1440]	259.243	True	26	Female		Not Hispanic or Latino	['White']	Bachelor degree	
wengnax64w68gljuenmzyqqd	[900, 1440]	257.513	True	26	Female		Not Hispanic or Latino	['White']	Master degree or higher	
wjqgkx4ub57fihda7xpb2z56	[912, 1368]	417.036	True	18	Male		Hispanic or Latino	['White']	High school	
wkajt1hjtrrrwqr4qu8zfvsg	[800, 1280]	354.533	True	20	Female		Not Hispanic or Latino	['White']	High school	
wlouow63ym9ij9tmk3t97svz	[900, 1440]	429.342	True	18	Female		Not Hispanic or Latino	['Asian']	High school	
wnkgo7hwl1kqou9ybk0qbh28	[900, 1440]	324.628	True	29	Female		Not Hispanic or Latino	['White']	Some college	
wp3cunultzpy4gtdyllhb38i	[768, 1360]	442.144	True	20	Male		Not Hispanic or Latino	['Black or African American']	Some college	
wq5ml1y0on92fp9ujayoln0a	[900, 1440]	401.37	True	19	Female		Not Hispanic or Latino	['White']	Some college	
wqny4a8us4evktbh76yplnxh	[1896, 980]	511.452	True	38	Male		Not Hispanic or Latino	['Black or African American']	Master degree or higher	None
wsfm2x8nz31jo2s681f3q556	[900, 1440]	289.329	True	20	Female		Not Hispanic or Latino	['Native Hawaiian or other Pacific Islander', 'White']	Associate degree	
wv071poab0ka3to297nf99gy	[900, 1440]	408.867	True	18	Male		Hispanic or Latino	['White']	Some college	
wv4yd7f8ia7u8jggpfbx516u	[1710, 980]	409.696	True	36	Male		Not Hispanic or Latino	['Black or African American']	Master degree or higher	No
wvlwgws9asevbhciuprmnl8m	[768, 1366]	481.461	True	24	Female		Not Hispanic or Latino	['White']	Less than high school	This was a fun study. Thank you!
ww6yslt4aciibbu4nnp2z4st	[720, 1280]	239.222	True	24	Female		Not Hispanic or Latino	['White']	Bachelor degree	
wxxkujpaggrvdku6ma4erecv	[900, 1440]	530.407	True	24	Male		Not Hispanic or Latino	['American Indian/Alaska Native', 'Asian', 'Black or African American']	Associate degree	
wyuhvp807lcwnysves1p3kmr	[768, 1366]	356.919	True	41	Male		Not Hispanic or Latino	['White']	Master degree or higher	nothing really
x0ejvi2xzy1ozig1y6kjffnl	[900, 1440]	259.433	True	22	Female		Not Hispanic or Latino	['White']	High school	
x24pg9se9qgbaiz898th95iw	[969, 1920]	334.241	True	27	Female		Not Hispanic or Latino	['White']	Bachelor degree	
x2ebfgg47v7m96chhh1diyu0	[864, 1536]	369.263	True	24	Male		Not Hispanic or Latino	['White']	Bachelor degree	
x41von3kmtt880jdipapgh5u	[900, 1440]	357.015	True	20	Female		Not Hispanic or Latino	['Asian']	Some college	
x5liq5hmhgrfkinxwyisnhkj	[900, 1440]	477.758	True	25	Female		Not Hispanic or Latino	['White']	Bachelor degree	
x5z699na6147yuokwnni1j5k	[900, 1440]	370.706	True	18	Male		Not Hispanic or Latino	['White']	High school	
x64mm9omc4vz5l011jbr8hiv	[900, 1440]	355.467	True	24	Female		Not Hispanic or Latino	['American Indian/Alaska Native', 'Black or African American', 'White']	Bachelor degree	
xasffkgbc4wryuo4lqynei7i	[900, 1440]	287.561	True	24	Female		Not Hispanic or Latino	['White']	Bachelor degree	
xbl0m4pih37vtwphag2llwqi	[864, 1536]	233.804	True	21	Female		Not Hispanic or Latino	['White']	Less than high school	
xblrkfz282y1tvniv6joycif	[1568, 980]	833.024	True	31	Male		Not Hispanic or Latino	['White']	Master degree or higher	It was difficult
xddyqw8ul4ov7lah5jskuqyy	[864, 1536]	460.564	True	20	Female		Hispanic or Latino	['White']	Associate degree	
xdwc1fgq59k0sj7pfonlazrn	[900, 1440]	367.935	True	18	Female		Not Hispanic or Latino	['White']	High school	
xe1w22rz1yls6vylg6pbi0xn	[900, 1440]	336.504	True	22	Female		Hispanic or Latino	['White']	Bachelor degree	Just a little fast, I think if I had some more time to analyze I would have gotten more right
xej4mi7p65f4kfi5st8kj82j	[864, 1536]	315.657	True	27	Female		Not Hispanic or Latino	['White']	Bachelor degree	
xf6slnfak544prhmxz2bxz3a	[637, 1600]	251.739	True	41	Male		Not Hispanic or Latino	['White']	Master degree or higher	i like ti play puzzle
xgxc47jdtp1ukqz80bgyvjtf	[900, 1440]	373.163	True	23	Female		Not Hispanic or Latino	['White']	Master degree or higher	
xh456xpp4fi706w2tqkmx72r	[900, 1440]	186.539	True	25	Male		Not Hispanic or Latino	['Asian', 'White']	Bachelor degree	N/A
xhh3k3jq1oae01bc5kr1mphh	[1050, 1680]	288.005	True	44	Male		Not Hispanic or Latino	['White']	Master degree or higher	
xhofiyyiup7iulicwa2qvg3s	[927, 958]	272.409	True	37	Male		Not Hispanic or Latino	['Asian', 'Black or African American']	Bachelor degree	
xjlsif5lwnwbdul949e8uj6x	[864, 1536]	377.221	True	35	Female		Not Hispanic or Latino	['Asian']	Master degree or higher	some of them were pretty tough
xkepidji57pz2aiggs7qaxct	[900, 1440]	397.643	True	27	Male		Not Hispanic or Latino	['White']	Associate degree	
xlfx69xtfflmblgc0dgrebqw	[864, 1536]	291.853	True	32	Male		Not Hispanic or Latino	['White']	Master degree or higher	none
xlks1tolq7wzbkaf4ljt5o67	[1796, 980]	453.753	True	23	Male		Not Hispanic or Latino	['Black or African American']	Bachelor degree	
xm0whyitrwd23h3jhgw2va51	[900, 1440]	364.995	True	46	Male		Not Hispanic or Latino	['White']	Bachelor degree	
xnmrb8lj3zcx7d4l5rxg6e4v	[864, 1383]	426.528	True	23	Male		Not Hispanic or Latino	['White']	Bachelor degree	
xnt4z9rf8xls7vfaxzmvvky6	[1080, 1920]	360.662	True	23	Female		Not Hispanic or Latino	['White']	Bachelor degree	
xrhknlvf0k45amccpnc4hid8	[800, 1280]	328.733	True	20	Male		Not Hispanic or Latino	['White']	Some college	
xsainmms4o5jb0iwnwsgi97v	[1963, 980]	313.409	True	35	Male		Not Hispanic or Latino	['White']	Master degree or higher	
xsxvwcf0mdzhvmn2tzfxp6ku	[900, 1440]	413.606	True	19	Male		Not Hispanic or Latino	['White']	Some college	
xuee5leya9tse7a3n91fo39a	[768, 1366]	224.175	True	32	Male		Unknown	['White']	Master degree or higher	
xvr0714c81d01xivn2r7ynfc	[864, 1536]	229.612	True	24	Female		Not Hispanic or Latino	['White']	Bachelor degree	
xw7woqiewobdxay3cnawvyst	[1024, 1280]	368.801	True	63	Male		Hispanic or Latino	['American Indian/Alaska Native']	Master degree or higher	no
xx0ilpgic5d123siuza5fxdd	[1080, 1920]	309.12	True	22	Female		Not Hispanic or Latino	['White']	Master degree or higher	
xxxlmrdblrgt6fwjmxvhsxi6	[768, 1366]	403.064	True	18	Male		Not Hispanic or Latino	['White']	High school	
y0nzv029zwicv1zy1sfs2b5c	[864, 1536]	457.212	True	24	Male		Not Hispanic or Latino	['White']	High school	That was fun but yes, a larger grid would have been nice.
y15fx57tsqewb18w4fx8fx0f	[1080, 1920]	443.11	True	22	Female		Not Hispanic or Latino	['White']	High school	no comment
y164kpz9nb7qbx7avo5unn4i	[1861, 980]	472.255	True	38	Male		Not Hispanic or Latino	['Black or African American']	Master degree or higher	
y1wjcsezpvmmsuytboyo2ksr	[768, 1366]	510.515	True	38	Male		Not Hispanic or Latino	['White']	Master degree or higher	no
y2pzf1haszw0kq1gqtowdjon	[900, 1440]	452.702	True	18	Female		Not Hispanic or Latino	['White']	High school	
y4qhqox9ynmp15x759a60vl4	[864, 1536]	301.521	True	18	Female		Not Hispanic or Latino	['White']	Some college	no comment
y4r1uehu7zfgcf7u1xb7429l	[720, 1280]	516.078	True	22	Female		Not Hispanic or Latino	['White']	Bachelor degree	
y5bi7syebsgo23c0g0u8rynf	[900, 1440]	465.671	True	24	Female		Not Hispanic or Latino	['White']	Bachelor degree	Maybe a little more time? Felt rushed but maybe that was the point :)
y6zsv7qbm4oryfaxeorguusk	[900, 1440]	257.077	True	19	Female		Not Hispanic or Latino	['Black or African American']	Some college	
y9w8lbj9c158wpcmqvtrxg6p	[900, 1600]	441.68	True	39	Female		Not Hispanic or Latino	['Black or African American']	Bachelor degree	
yag706wo0vab4v6cleo4hpwg	[775, 1600]	248.275	True	49	Female		Not Hispanic or Latino	['White']	Master degree or higher	I was really enjoyed this study.
ybbgtxot1jvnl7g70oq8pt21	[864, 1536]	267.004	True	20	Female		Not Hispanic or Latino	['White']	Some college	
ybnburmqp65m5j8hhjhwvztg	[768, 1366]	209.423	True	22	Female		Not Hispanic or Latino	['White']	Bachelor degree	
ycny2wigcwbd0kdnnwmqfhxv	[900, 1440]	593.752	True	18	Male		Not Hispanic or Latino	['Black or African American']	High school	
ydkwzjz5kc9k1a7ssyq5l51j	[864, 1536]	646.46	True	29	Female		Not Hispanic or Latino	['White']	Associate degree	Timing was fast
ygyc1s0ko1vgev86p70of68i	[628, 1280]	176.966	True	24	Male		Not Hispanic or Latino	['White']	Bachelor degree	
yi1wxy0hv7vxmqluf5cfj6pk	[1080, 1920]	292.394	True	21	Female		Not Hispanic or Latino	['White']	Some college	
yi7nf7uhonafj9amsucdceak	[960, 1708]	389.58	True	42	Male		Not Hispanic or Latino	['White']	Master degree or higher	Thank you
yitcl4poq7kegaqrbq9m59g0	[819, 2049]	275.187	True	41	Male		Not Hispanic or Latino	['White']	Master degree or higher	
yizr0ya2yf23t44323uvms4m	[1080, 1920]	427.75	True	31	Male		Not Hispanic or Latino	['White']	Some college	
yjhajg9zjrj0w16tzvsd4qq0	[1796, 980]	387.258	True	34	Male		Not Hispanic or Latino	['Black or African American']	Bachelor degree	
yjnyuqkrxszy0ahi1xyxkhnj	[900, 1440]	416.647	True	22	Male		Not Hispanic or Latino	['White']	Master degree or higher	
ykw9wsizlna098p5k6ybghad	[900, 1440]	370.348	True	27	Female		Not Hispanic or Latino	['White']	High school	images were too small
yllbniadhp4jx1ubqkkmzyu8	[900, 1440]	464.4	True	32	Female		Not Hispanic or Latino	['White']	Bachelor degree	
ylrtegmv4loypw576rlq3xqb	[800, 1280]	324.531	True	25	Female		Not Hispanic or Latino	['White']	Master degree or higher	
ymi2s65o92ksdmfegu5cmp0j	[768, 1366]	264.656	True	44	Female		Not Hispanic or Latino	['White']	Master degree or higher	
ymqgk8apnln878wpx5zh7wgo	[1080, 1920]	435.991	True	27	Male		Not Hispanic or Latino	['Asian']	Some college	
ypewhfamirnpfqbq94pvimod	[768, 1366]	440.978	True	32	Male		Not Hispanic or Latino	['White']	Master degree or higher	I enjoyed it.
ypjxwfu4euvryu6t426wbr7a	[912, 1368]	292.188	True	21	Female		Hispanic or Latino	['Rather not say']	Bachelor degree	
yqkezguzgzgg2h1xyvjqxo4x	[766, 1419]	505.857	True	24	Male		Not Hispanic or Latino	['White']	Bachelor degree	
yqkvwhyb2wgye7goj0ktkpbf	[900, 1440]	393.382	True	21	Female		Not Hispanic or Latino	['White']	Bachelor degree	
yqqvu6tjcmeu45n5yoco4hem	[1080, 1920]	422.204	True	40	Female		Not Hispanic or Latino	['White']	Bachelor degree	
yt5l5183flms09hs4qg4epp8	[900, 1440]	382.378	True	22	Female		Hispanic or Latino	['Rather not say']	Bachelor degree	
yvlt3dced60fm5qybwba4ami	[1080, 1920]	358.051	True	52	Male		Not Hispanic or Latino	['White']	Associate degree	
yvpm1r0wctneuwa6nmr1w6nr	[900, 1440]	371.817	True	51	Male		Not Hispanic or Latino	['Black or African American']	Some college	none
yxfptabbb9w73ayp02yu8pri	[900, 1440]	242.178	True	20	Female		Not Hispanic or Latino	['White']	Some college	
yz839siidtf5gby15pqlhmgj	[900, 1440]	289.255	True	28	Other	nonbinary	Not Hispanic or Latino	['White']	Bachelor degree	
yzejf0nyn2kgk2edseayi2h5	[900, 1440]	441.08	True	20	Rather not say		Not Hispanic or Latino	['Asian', 'White']	High school	
yzh5qr3lpicc84br7kh0qsdu	[1080, 1920]	436.25	True	30	Male		Not Hispanic or Latino	['White']	Bachelor degree	
z0u4gggcgjz43ktxoaqqsn6w	[768, 1366]	215.018	True	20	Male		Hispanic or Latino	['White']	Some college	
z2sgrx5cta3p5efi42r5uew1	[900, 1440]	396.0	True	28	Female		Not Hispanic or Latino	['White']	Bachelor degree	
z4dyii6xg0gbnkt0gteo93lf	[720, 1280]	249.249	True	53	Male		Not Hispanic or Latino	['White']	Master degree or higher	NA
z4x34rls4omrmq2ai74a01xi	[900, 1440]	451.634	True	34	Male		Not Hispanic or Latino	['Asian']	Bachelor degree	
z5glanq69n2ayamlclysb9bi	[900, 1440]	341.755	True	28	Male		Not Hispanic or Latino	['White']	Bachelor degree	
z65bmeqo9vgvq5hyi48l1lcf	[900, 1440]	468.925	True	19	Female		Not Hispanic or Latino	['White']	Some college	images could've been a little bigger
z6w1gmiohlbpy5ceuvdjb88g	[960, 1440]	469.181	True	29	Male		Not Hispanic or Latino	['White']	Associate degree	
z884874by6a1ovcqbbhdsbvb	[1080, 1920]	308.745	True	25	Female		Not Hispanic or Latino	['White']	Bachelor degree	
zauhv1k6wjnqgq2wf7ipvdnv	[900, 1440]	388.813	True	18	Female		Not Hispanic or Latino	['Asian', 'White']	Some college	
zbe6gfptq8ae6ron22rgoa69	[720, 1280]	420.88	True	19	Female		Not Hispanic or Latino	['White']	High school	
zgq38xwnwa8ymzbvjvlodnrj	[940, 1410]	422.563	True	21	Female		Not Hispanic or Latino	['White']	Associate degree	No comment.
ziznl8hkwc547ybq4w27fy6b	[720, 1280]	338.249	True	19	Female		Not Hispanic or Latino	['White']	Some college	The last levels were extremely difficult and seemed to have no correct answer that I could reasonably reach within thirty seconds
zjpua5vmv2j1dpi7ku0gekkt	[800, 1280]	429.819	True	29	Female		Not Hispanic or Latino	['White']	Bachelor degree	
zkiz6zpdlkbevdh6q2rsnqsi	[900, 1440]	356.881	True	22	Female		Not Hispanic or Latino	['White']	Bachelor degree	
zl07u2r964jotrsjbetcejql	[775, 1600]	498.68	True	21	Female		Not Hispanic or Latino	['White']	Master degree or higher	I was really liked this study.
zlafgfc84nl6ngjjb96c46tg	[768, 1366]	299.736	True	19	Female		Not Hispanic or Latino	['Black or African American']	High school	
zlm9eznh9b6q9k0j0iph68gc	[900, 1440]	331.965	True	19	Male		Not Hispanic or Latino	['White']	Some college	
zlmgusf7atsmc5tx1w8pbhq4	[1440, 2560]	349.603	True	19	Male		Not Hispanic or Latino	['Asian', 'White']	Some college	
zmpsj7cxjgi2jcr01s59151u	[900, 1440]	324.554	True	22	Female		Not Hispanic or Latino	['White']	Bachelor degree	
zn6d6b7s0jtnba78llxwvc99	[864, 1536]	333.211	True	18	Male		Not Hispanic or Latino	['White']	High school	
znbaog079zl6grjqbyu415q5	[900, 1440]	422.809	True	24	Female		Not Hispanic or Latino	['Native Hawaiian or other Pacific Islander', 'White']	Bachelor degree	
zq1sfof23npdao1zspy5hpmu	[864, 1536]	345.636	True	23	Male		Hispanic or Latino	['White']	Associate degree	Everything looked fine, maybe a timer that shows how many seconds are left per puzzle?
zremxsqdmph82tck817u93xq	[800, 1280]	700.748	True	31	Male		Rather not say	['White']	Master degree or higher	WOW THE COLOURS AND PLACINGS ARE CHALLENGING
ztldu143n3d2lp81riqc7pph	[1440, 2560]	234.994	True	20	Male		Not Hispanic or Latino	['Asian']	Bachelor degree	
zvkr8ebxgqwq9v53x2pf9sx9	[768, 1366]	332.201	True	27	Female		Not Hispanic or Latino	['Black or African American', 'White']	Some college	
zvqf3ssyoifsnjlsq0h6huha	[900, 1440]	349.826	True	20	Female		Not Hispanic or Latino	['White']	Some college	
zw806073jwmnzcscptxvc3cc	[900, 1440]	562.649	True	18	Male		Hispanic or Latino	['White']	High school	
zzo9v1zukcxpw6j68690fmxk	[768, 1360]	601.368	True	24	Female		Not Hispanic or Latino	['White']	Bachelor degree	full 30 second countdown instead of the last 5 seconds
