subject,trial,item_set,item,dimension,test_form,shape_set,distractor,choice,accuracy,rt,minimum_resolution,browser_interactions
v1drvbjxr5612wvtf94js1ox,6,3,11,3,1,1,md,0.0,1.0,16.203,1,0.0
v1drvbjxr5612wvtf94js1ox,7,3,58,3,1,3,md,0.0,1.0,14.867,1,0.0
v1drvbjxr5612wvtf94js1ox,8,3,12,4,2,1,pd,1.0,0.0,20.591,1,0.0
v1drvbjxr5612wvtf94js1ox,9,3,40,4,1,3,md,0.0,1.0,13.731,1,0.0
v1drvbjxr5612wvtf94js1ox,10,3,73,4,2,2,pd,0.0,1.0,15.425,1,0.0
v1drvbjxr5612wvtf94js1ox,11,3,80,4,1,1,md,2.0,0.0,20.91,1,0.0
v1drvbjxr5612wvtf94js1ox,12,3,63,5,2,1,pd,2.0,0.0,15.83,1,0.0
v1drvbjxr5612wvtf94js1ox,13,3,36,6,1,2,md,1.0,0.0,25.29,1,0.0
v1drvbjxr5612wvtf94js1ox,14,3,75,6,2,1,pd,0.0,1.0,14.367,1,0.0
v1drvbjxr5612wvtf94js1ox,15,3,21,7,1,2,md,0.0,1.0,8.457,1,0.0
v1drvbjxr5612wvtf94js1ox,16,3,45,7,2,1,pd,0.0,1.0,13.877,1,0.0
v2d4z386st6yk7btv3elucic,1,3,19,2,3,1,md,3.0,0.0,25.745,1,0.0
v2d4z386st6yk7btv3elucic,2,3,28,2,3,1,pd,1.0,0.0,29.724,1,0.0
v2d4z386st6yk7btv3elucic,3,3,70,2,3,1,md,0.0,1.0,11.962,1,0.0
v2d4z386st6yk7btv3elucic,4,3,49,2,3,1,md,0.0,1.0,10.792,1,0.0
v2d4z386st6yk7btv3elucic,5,3,34,3,3,1,md,1.0,0.0,29.264,1,0.0
v2d4z386st6yk7btv3elucic,6,3,18,3,3,3,pd,1.0,0.0,29.817,1,0.0
v2d4z386st6yk7btv3elucic,7,3,16,4,3,1,pd,0.0,1.0,21.449,1,0.0
v2d4z386st6yk7btv3elucic,8,3,69,3,3,3,pd,0.0,1.0,10.094,1,0.0
v2d4z386st6yk7btv3elucic,9,3,60,4,3,3,md,3.0,0.0,29.351,1,0.0
v2d4z386st6yk7btv3elucic,10,3,23,4,3,2,pd,0.0,1.0,12.615,1,0.0
v2d4z386st6yk7btv3elucic,11,3,26,5,3,2,pd,1.0,0.0,29.296,1,0.0
v2d4z386st6yk7btv3elucic,12,3,74,5,3,2,md,1.0,0.0,29.659,1,0.0
v2d4z386st6yk7btv3elucic,13,3,36,6,3,3,md,0.0,1.0,29.472,1,0.0
v2d4z386st6yk7btv3elucic,14,3,75,6,3,3,md,0.0,1.0,29.795,1,0.0
v2d4z386st6yk7btv3elucic,15,3,30,7,3,3,pd,0.0,1.0,27.401,1,0.0
v2d4z386st6yk7btv3elucic,16,3,78,7,3,3,pd,3.0,0.0,29.708,1,0.0
v2fkliu1ap3q6c5jmib689at,1,3,6,2,3,3,md,3.0,0.0,3.758,1,0.0
v2fkliu1ap3q6c5jmib689at,2,3,47,2,3,2,pd,3.0,0.0,6.194,1,0.0
v2fkliu1ap3q6c5jmib689at,3,3,61,2,3,1,md,3.0,0.0,8.275,1,0.0
v2fkliu1ap3q6c5jmib689at,4,3,70,2,3,1,pd,0.0,1.0,5.043,1,0.0
v2fkliu1ap3q6c5jmib689at,5,3,34,3,3,1,pd,2.0,0.0,8.131,1,0.0
v2fkliu1ap3q6c5jmib689at,6,3,13,3,3,1,md,2.0,0.0,4.982,1,0.0
v2fkliu1ap3q6c5jmib689at,7,3,12,4,3,3,md,3.0,0.0,9.571,1,0.0
v2fkliu1ap3q6c5jmib689at,8,3,62,3,3,2,pd,2.0,0.0,4.491,1,0.0
v2fkliu1ap3q6c5jmib689at,9,3,53,4,3,2,md,2.0,0.0,11.047,1,0.0
v2fkliu1ap3q6c5jmib689at,10,3,60,4,3,3,md,0.0,1.0,10.477,1,0.0
v2fkliu1ap3q6c5jmib689at,11,3,52,5,3,1,pd,0.0,1.0,9.171,1,0.0
v2fkliu1ap3q6c5jmib689at,12,3,74,5,3,2,md,3.0,0.0,10.876,1,0.0
v2fkliu1ap3q6c5jmib689at,13,3,36,6,3,3,md,2.0,0.0,10.693,1,0.0
v2fkliu1ap3q6c5jmib689at,14,3,55,6,3,1,pd,0.0,1.0,9.447,1,0.0
v2fkliu1ap3q6c5jmib689at,15,3,29,7,3,2,pd,0.0,1.0,8.19,1,0.0
v2fkliu1ap3q6c5jmib689at,16,3,66,8,3,3,md,3.0,0.0,8.583,1,0.0
v4aafmya1o9jdi1gyqw24qcw,1,3,19,2,2,2,md,3.0,0.0,10.209,1,0.0
v4aafmya1o9jdi1gyqw24qcw,2,3,28,2,1,3,md,3.0,0.0,18.201,1,0.0
v4aafmya1o9jdi1gyqw24qcw,3,3,50,2,2,3,pd,,,,1,0.0
v4aafmya1o9jdi1gyqw24qcw,4,3,71,2,1,1,pd,2.0,0.0,24.331,1,0.0
v4aafmya1o9jdi1gyqw24qcw,5,3,34,3,1,3,pd,,,,1,0.0
v4aafmya1o9jdi1gyqw24qcw,6,3,13,3,2,2,pd,0.0,1.0,25.021,1,0.0
v4aafmya1o9jdi1gyqw24qcw,7,3,77,3,1,1,md,2.0,0.0,25.048,1,0.0
v4aafmya1o9jdi1gyqw24qcw,8,3,56,3,2,3,md,3.0,0.0,16.297,1,0.0
v4aafmya1o9jdi1gyqw24qcw,9,3,23,4,2,3,md,0.0,1.0,16.435,1,0.0
v4aafmya1o9jdi1gyqw24qcw,10,3,73,4,1,3,pd,,,,1,0.0
v4aafmya1o9jdi1gyqw24qcw,11,3,74,5,1,1,pd,1.0,0.0,28.819,1,0.0
v4aafmya1o9jdi1gyqw24qcw,12,3,14,5,2,3,md,2.0,0.0,23.554,1,0.0
v4aafmya1o9jdi1gyqw24qcw,13,3,55,6,1,3,pd,1.0,0.0,13.425,1,0.0
v4aafmya1o9jdi1gyqw24qcw,14,3,76,5,2,2,md,1.0,0.0,13.258,1,0.0
v4aafmya1o9jdi1gyqw24qcw,15,3,78,7,1,2,pd,2.0,0.0,19.155,1,0.0
v4aafmya1o9jdi1gyqw24qcw,16,3,30,7,2,1,md,1.0,0.0,9.594,1,0.0
v6ohzif9vex8lborjalyjs04,1,3,28,2,3,1,pd,2.0,0.0,11.778,1,0.0
v6ohzif9vex8lborjalyjs04,2,3,20,2,3,2,pd,0.0,1.0,7.238,1,0.0
v6ohzif9vex8lborjalyjs04,3,3,61,2,3,1,md,0.0,1.0,18.211,1,0.0
v6ohzif9vex8lborjalyjs04,4,3,70,2,3,1,pd,0.0,1.0,7.594,1,0.0
v6ohzif9vex8lborjalyjs04,5,3,27,3,3,3,md,3.0,0.0,21.841,1,0.0
v6ohzif9vex8lborjalyjs04,6,3,13,3,3,1,pd,0.0,1.0,19.604,1,0.0
v6ohzif9vex8lborjalyjs04,7,3,77,3,3,2,pd,0.0,1.0,14.501,1,0.0
v6ohzif9vex8lborjalyjs04,8,3,56,3,3,2,pd,0.0,1.0,15.189,1,0.0
v6ohzif9vex8lborjalyjs04,9,3,40,4,3,1,pd,0.0,1.0,14.25,1,0.0
v6ohzif9vex8lborjalyjs04,10,3,60,4,3,3,md,1.0,0.0,18.32,1,0.0
v6ohzif9vex8lborjalyjs04,11,3,26,5,3,2,pd,0.0,1.0,21.013,1,0.0
v6ohzif9vex8lborjalyjs04,12,3,74,5,3,2,pd,0.0,1.0,12.203,1,0.0
v6ohzif9vex8lborjalyjs04,13,3,76,5,3,1,pd,0.0,1.0,19.405,1,0.0
v6ohzif9vex8lborjalyjs04,14,3,75,6,3,3,pd,0.0,1.0,17.004,1,0.0
v6ohzif9vex8lborjalyjs04,15,3,66,8,3,3,md,0.0,1.0,22.657,1,0.0
v6ohzif9vex8lborjalyjs04,16,3,21,7,3,3,md,3.0,0.0,9.294,1,0.0
v76quwfff2g6f1l0tllnp4eb,1,3,20,2,1,1,pd,0.0,1.0,6.647,1,0.0
v76quwfff2g6f1l0tllnp4eb,2,3,25,2,2,2,pd,0.0,1.0,10.029,1,0.0
v76quwfff2g6f1l0tllnp4eb,3,3,49,2,1,3,pd,0.0,1.0,9.203,1,0.0
v76quwfff2g6f1l0tllnp4eb,4,3,71,2,2,3,pd,0.0,1.0,6.463,1,0.0
v76quwfff2g6f1l0tllnp4eb,5,3,37,3,2,2,md,3.0,0.0,23.525,1,0.0
v76quwfff2g6f1l0tllnp4eb,6,3,11,3,1,1,md,0.0,1.0,22.672,1,0.0
v76quwfff2g6f1l0tllnp4eb,7,3,69,3,1,2,pd,0.0,1.0,11.722,1,0.0
v76quwfff2g6f1l0tllnp4eb,8,3,12,4,2,1,md,0.0,1.0,19.486,1,0.0
v76quwfff2g6f1l0tllnp4eb,9,3,40,4,1,3,pd,0.0,1.0,18.681,1,0.0
v76quwfff2g6f1l0tllnp4eb,10,3,60,4,2,1,pd,0.0,1.0,19.262,1,0.0
v76quwfff2g6f1l0tllnp4eb,11,3,59,5,2,3,pd,0.0,1.0,25.709,1,0.0
v76quwfff2g6f1l0tllnp4eb,12,3,52,5,1,3,pd,0.0,1.0,11.272,1,0.0
v76quwfff2g6f1l0tllnp4eb,13,3,76,5,1,3,md,0.0,1.0,28.127,1,0.0
v76quwfff2g6f1l0tllnp4eb,14,3,64,6,2,2,pd,0.0,1.0,28.115,1,0.0
v76quwfff2g6f1l0tllnp4eb,15,3,35,8,2,3,pd,0.0,1.0,15.045,1,0.0
v76quwfff2g6f1l0tllnp4eb,16,3,30,7,1,2,md,0.0,1.0,20.42,1,0.0
v7ahvqm23r0dh50av05yez69,1,3,47,2,1,1,md,3.0,0.0,17.351,1,0.0
v7ahvqm23r0dh50av05yez69,2,3,20,2,2,3,pd,0.0,1.0,4.56,1,0.0
v7ahvqm23r0dh50av05yez69,3,3,51,2,2,1,pd,1.0,0.0,8.271,1,0.0
v7ahvqm23r0dh50av05yez69,4,3,65,2,1,1,md,0.0,1.0,10.461,1,0.0
v7ahvqm23r0dh50av05yez69,5,3,18,3,2,1,pd,1.0,0.0,11.355,1,0.0
v7ahvqm23r0dh50av05yez69,6,3,27,3,1,2,md,1.0,0.0,12.153,1,0.0
v7ahvqm23r0dh50av05yez69,7,3,56,3,2,3,pd,2.0,0.0,9.216,1,0.0
v7ahvqm23r0dh50av05yez69,8,3,17,4,1,1,md,3.0,0.0,14.239,1,0.0
v7ahvqm23r0dh50av05yez69,9,3,40,4,2,2,pd,1.0,0.0,6.726,1,0.0
v7ahvqm23r0dh50av05yez69,10,3,72,4,1,2,md,3.0,0.0,11.178,1,0.0
v7ahvqm23r0dh50av05yez69,11,3,52,5,2,2,pd,0.0,1.0,14.588,1,0.0
v7ahvqm23r0dh50av05yez69,12,3,67,5,1,3,md,0.0,1.0,19.183,1,0.0
v7ahvqm23r0dh50av05yez69,13,3,64,6,1,3,md,0.0,1.0,21.558,1,0.0
v7ahvqm23r0dh50av05yez69,14,3,46,6,2,2,pd,3.0,0.0,16.505,1,0.0
v7ahvqm23r0dh50av05yez69,15,3,45,7,1,2,md,0.0,1.0,21.319,1,0.0
v7ahvqm23r0dh50av05yez69,16,3,29,7,2,3,pd,1.0,0.0,7.922,1,0.0
v7kop23uju5kchhpflsruuwj,1,3,19,2,1,3,pd,0.0,1.0,7.965,1,0.0
v7kop23uju5kchhpflsruuwj,2,3,28,2,2,2,md,0.0,1.0,8.433,1,0.0
v7kop23uju5kchhpflsruuwj,3,3,50,2,1,1,md,0.0,1.0,11.002,1,0.0
v7kop23uju5kchhpflsruuwj,4,3,71,2,2,3,pd,2.0,0.0,11.389,1,0.0
v7kop23uju5kchhpflsruuwj,5,3,27,3,2,1,md,0.0,1.0,23.503,1,0.0
v7kop23uju5kchhpflsruuwj,6,3,11,3,1,1,md,0.0,1.0,17.072,1,0.0
v7kop23uju5kchhpflsruuwj,7,3,77,3,2,3,md,0.0,1.0,13.526,1,0.0
v7kop23uju5kchhpflsruuwj,8,3,62,3,1,1,pd,0.0,1.0,14.551,1,0.0
v7kop23uju5kchhpflsruuwj,9,3,73,4,2,2,md,,,,1,0.0
v7kop23uju5kchhpflsruuwj,10,3,40,4,1,3,pd,0.0,1.0,11.737,1,0.0
v7kop23uju5kchhpflsruuwj,11,3,63,5,2,1,pd,1.0,0.0,29.689,1,0.0
v7kop23uju5kchhpflsruuwj,12,3,52,5,1,3,pd,0.0,1.0,18.128,1,0.0
v7kop23uju5kchhpflsruuwj,13,3,55,6,2,2,md,0.0,1.0,22.36,1,0.0
v7kop23uju5kchhpflsruuwj,14,3,44,6,1,1,md,3.0,0.0,28.306,1,0.0
v7kop23uju5kchhpflsruuwj,15,3,24,7,1,2,md,1.0,0.0,22.439,1,0.0
v7kop23uju5kchhpflsruuwj,16,3,78,7,2,1,pd,,,,1,0.0
v7x4dkims1kzt6tbugbz2kyq,1,3,28,2,2,2,pd,0.0,1.0,16.989,1,0.0
v7x4dkims1kzt6tbugbz2kyq,2,3,22,2,2,2,md,0.0,1.0,14.107,1,0.0
v7x4dkims1kzt6tbugbz2kyq,3,3,71,2,3,2,md,0.0,1.0,11.964,1,0.0
v7x4dkims1kzt6tbugbz2kyq,4,3,50,2,1,1,pd,0.0,1.0,11.364,1,0.0
v7x4dkims1kzt6tbugbz2kyq,5,3,13,3,2,2,md,0.0,1.0,16.914,1,0.0
v7x4dkims1kzt6tbugbz2kyq,6,3,31,3,3,1,pd,0.0,1.0,16.929,1,0.0
v7x4dkims1kzt6tbugbz2kyq,7,3,16,4,2,2,md,0.0,1.0,18.083,1,0.0
v7x4dkims1kzt6tbugbz2kyq,8,3,62,3,3,2,pd,0.0,1.0,12.361,1,0.0
v7x4dkims1kzt6tbugbz2kyq,9,3,72,4,3,3,md,2.0,0.0,27.777,1,0.0
v7x4dkims1kzt6tbugbz2kyq,10,3,23,4,1,1,pd,0.0,1.0,13.62,1,0.0
v7x4dkims1kzt6tbugbz2kyq,11,3,14,5,3,2,pd,1.0,0.0,17.58,1,0.0
v7x4dkims1kzt6tbugbz2kyq,12,3,59,5,2,3,pd,3.0,0.0,8.57,1,0.0
v7x4dkims1kzt6tbugbz2kyq,13,3,75,6,3,3,pd,1.0,0.0,9.695,1,0.0
v7x4dkims1kzt6tbugbz2kyq,14,3,46,6,2,2,md,1.0,0.0,17.07,1,0.0
v7x4dkims1kzt6tbugbz2kyq,15,3,35,8,1,1,pd,2.0,0.0,12.068,1,0.0
v7x4dkims1kzt6tbugbz2kyq,16,3,30,7,1,2,md,2.0,0.0,8.331,1,0.0
v8mn7x4dbptijporqog1v9pi,1,3,22,2,3,1,md,0.0,1.0,6.773,1,0.0
v8mn7x4dbptijporqog1v9pi,2,3,28,2,3,1,pd,0.0,1.0,8.895,1,0.0
v8mn7x4dbptijporqog1v9pi,3,3,61,2,3,1,pd,1.0,0.0,13.293,1,0.0
v8mn7x4dbptijporqog1v9pi,4,3,65,2,3,2,md,0.0,1.0,9.683,1,0.0
v8mn7x4dbptijporqog1v9pi,5,3,34,3,3,1,pd,0.0,1.0,12.036,1,0.0
v8mn7x4dbptijporqog1v9pi,6,3,13,3,3,1,pd,1.0,0.0,11.438,1,0.0
v8mn7x4dbptijporqog1v9pi,7,3,58,3,3,1,pd,1.0,0.0,14.19,1,0.0
v8mn7x4dbptijporqog1v9pi,8,3,77,3,3,2,pd,0.0,1.0,9.714,1,0.0
v8mn7x4dbptijporqog1v9pi,9,3,40,4,3,1,md,3.0,0.0,24.716,1,0.0
v8mn7x4dbptijporqog1v9pi,10,3,79,4,3,1,pd,3.0,0.0,5.264,1,0.0
v8mn7x4dbptijporqog1v9pi,11,3,63,5,3,3,md,1.0,0.0,9.706,1,0.0
v8mn7x4dbptijporqog1v9pi,12,3,80,4,3,2,md,1.0,0.0,16.123,1,0.0
v8mn7x4dbptijporqog1v9pi,13,3,46,6,3,1,pd,0.0,1.0,14.255,1,0.0
v8mn7x4dbptijporqog1v9pi,14,3,75,6,3,3,pd,3.0,0.0,3.033,1,0.0
v8mn7x4dbptijporqog1v9pi,15,3,29,7,3,2,md,0.0,1.0,9.134,1,0.0
v8mn7x4dbptijporqog1v9pi,16,3,78,7,3,3,pd,1.0,0.0,5.485,1,0.0
v92zl14170e2w4jnmx79imby,1,3,39,2,2,1,pd,,,,1,0.0
v92zl14170e2w4jnmx79imby,2,3,6,2,1,2,md,0.0,1.0,12.244,1,0.0
v92zl14170e2w4jnmx79imby,3,3,49,2,1,3,pd,2.0,0.0,12.718,1,0.0
v92zl14170e2w4jnmx79imby,4,3,70,2,2,2,md,0.0,1.0,9.789,1,0.0
v92zl14170e2w4jnmx79imby,5,3,37,3,2,2,pd,0.0,1.0,19.562,1,0.0
v92zl14170e2w4jnmx79imby,6,3,15,3,1,2,md,0.0,1.0,14.474,1,0.0
v92zl14170e2w4jnmx79imby,7,3,77,3,2,3,md,2.0,0.0,10.728,1,0.0
v92zl14170e2w4jnmx79imby,8,3,56,3,1,1,md,0.0,1.0,16.042,1,0.0
v92zl14170e2w4jnmx79imby,9,3,23,4,1,1,pd,0.0,1.0,7.527,1,0.0
v92zl14170e2w4jnmx79imby,10,3,60,4,2,1,md,2.0,0.0,18.385,1,0.0
v92zl14170e2w4jnmx79imby,11,3,80,4,1,1,pd,0.0,1.0,7.982,1,0.0
v92zl14170e2w4jnmx79imby,12,3,74,5,2,3,md,3.0,0.0,16.241,1,0.0
v92zl14170e2w4jnmx79imby,13,3,44,6,1,1,md,2.0,0.0,8.046,1,0.0
v92zl14170e2w4jnmx79imby,14,3,55,6,2,2,md,1.0,0.0,15.552,1,0.0
v92zl14170e2w4jnmx79imby,15,3,78,7,2,1,md,3.0,0.0,10.27,1,0.0
v92zl14170e2w4jnmx79imby,16,3,30,7,1,2,pd,1.0,0.0,11.608,1,0.0
vajyhtc5oy4sv1uiga20e6fy,1,3,20,2,2,3,pd,0.0,1.0,5.933,1,0.0
vajyhtc5oy4sv1uiga20e6fy,2,3,47,2,1,1,md,0.0,1.0,10.344,1,0.0
vajyhtc5oy4sv1uiga20e6fy,3,3,10,3,1,3,md,1.0,0.0,7.945,1,0.0
vajyhtc5oy4sv1uiga20e6fy,4,3,51,2,2,1,pd,0.0,1.0,12.367,1,0.0
vajyhtc5oy4sv1uiga20e6fy,5,3,31,3,1,3,md,2.0,0.0,19.34,1,0.0
vajyhtc5oy4sv1uiga20e6fy,6,3,11,3,2,3,pd,0.0,1.0,10.142,1,0.0
vajyhtc5oy4sv1uiga20e6fy,7,3,12,4,1,2,md,2.0,0.0,14.772,1,0.0
vajyhtc5oy4sv1uiga20e6fy,8,3,56,3,2,3,pd,0.0,1.0,16.391,1,0.0
vajyhtc5oy4sv1uiga20e6fy,9,3,53,4,2,3,pd,0.0,1.0,11.136,1,0.0
vajyhtc5oy4sv1uiga20e6fy,10,3,79,4,1,3,md,3.0,0.0,2.346,1,0.0
vajyhtc5oy4sv1uiga20e6fy,11,3,63,5,1,2,md,3.0,0.0,7.539,1,0.0
vajyhtc5oy4sv1uiga20e6fy,12,3,14,5,2,3,pd,2.0,0.0,18.312,1,0.0
vajyhtc5oy4sv1uiga20e6fy,13,3,76,5,2,2,pd,2.0,0.0,11.603,1,0.0
vajyhtc5oy4sv1uiga20e6fy,14,3,54,6,1,2,md,3.0,0.0,13.464,1,0.0
vajyhtc5oy4sv1uiga20e6fy,15,3,29,7,2,3,pd,1.0,0.0,12.547,1,0.0
vajyhtc5oy4sv1uiga20e6fy,16,3,78,7,1,2,md,1.0,0.0,6.92,1,0.0
vd1pkq7rhjzkaarxxm4tq9hu,1,3,22,2,2,2,md,0.0,1.0,12.374,1,0.0
vd1pkq7rhjzkaarxxm4tq9hu,2,3,25,2,1,3,md,0.0,1.0,15.934,1,0.0
vd1pkq7rhjzkaarxxm4tq9hu,3,3,70,2,1,3,pd,0.0,1.0,10.772,1,0.0
vd1pkq7rhjzkaarxxm4tq9hu,4,3,51,2,2,1,pd,0.0,1.0,16.873,1,0.0
vd1pkq7rhjzkaarxxm4tq9hu,5,3,11,3,2,3,pd,0.0,1.0,16.943,1,0.0
vd1pkq7rhjzkaarxxm4tq9hu,6,3,31,3,1,3,md,1.0,0.0,24.706,1,0.0
vd1pkq7rhjzkaarxxm4tq9hu,7,3,12,4,1,2,md,1.0,0.0,26.894,1,0.0
vd1pkq7rhjzkaarxxm4tq9hu,8,3,58,3,2,2,pd,2.0,0.0,29.678,1,0.0
vd1pkq7rhjzkaarxxm4tq9hu,9,3,40,4,2,2,md,1.0,0.0,28.641,1,0.0
vd1pkq7rhjzkaarxxm4tq9hu,10,3,73,4,1,3,pd,1.0,0.0,28.895,1,0.0
vd1pkq7rhjzkaarxxm4tq9hu,11,3,52,5,2,2,md,3.0,0.0,28.258,1,0.0
vd1pkq7rhjzkaarxxm4tq9hu,12,3,59,5,1,1,pd,0.0,1.0,26.287,1,0.0
vd1pkq7rhjzkaarxxm4tq9hu,13,3,76,5,2,2,md,2.0,0.0,23.057,1,0.0
vd1pkq7rhjzkaarxxm4tq9hu,14,3,54,6,1,2,md,2.0,0.0,27.496,1,0.0
vd1pkq7rhjzkaarxxm4tq9hu,15,3,35,8,1,1,md,0.0,1.0,22.217,1,0.0
vd1pkq7rhjzkaarxxm4tq9hu,16,3,24,7,2,1,md,1.0,0.0,26.833,1,0.0
vfbdyisurh9whb97qgtyinq7,1,3,28,2,2,2,pd,0.0,1.0,11.574,1,0.0
vfbdyisurh9whb97qgtyinq7,2,3,22,2,1,3,md,0.0,1.0,9.155,1,0.0
vfbdyisurh9whb97qgtyinq7,3,3,61,2,2,2,pd,1.0,0.0,13.811,1,0.0
vfbdyisurh9whb97qgtyinq7,4,3,71,2,1,1,md,0.0,1.0,18.718,1,0.0
vfbdyisurh9whb97qgtyinq7,5,3,27,3,3,3,pd,0.0,1.0,25.565,1,0.0
vfbdyisurh9whb97qgtyinq7,6,3,13,3,3,1,pd,0.0,1.0,20.633,1,0.0
vfbdyisurh9whb97qgtyinq7,7,3,77,3,3,2,pd,0.0,1.0,13.785,1,0.0
vfbdyisurh9whb97qgtyinq7,8,3,69,3,3,3,md,0.0,1.0,19.082,1,0.0
vfbdyisurh9whb97qgtyinq7,9,3,79,4,2,2,pd,0.0,1.0,28.215,1,0.0
vfbdyisurh9whb97qgtyinq7,10,3,40,4,2,2,md,0.0,1.0,21.753,1,0.0
vfbdyisurh9whb97qgtyinq7,11,3,14,5,1,1,md,3.0,0.0,25.73,1,0.0
vfbdyisurh9whb97qgtyinq7,12,3,74,5,3,2,md,0.0,1.0,28.637,1,0.0
vfbdyisurh9whb97qgtyinq7,13,3,64,6,3,1,pd,0.0,1.0,18.164,1,0.0
vfbdyisurh9whb97qgtyinq7,14,3,46,6,3,1,md,3.0,0.0,20.729,1,0.0
vfbdyisurh9whb97qgtyinq7,15,3,21,7,1,2,pd,0.0,1.0,14.389,1,0.0
vfbdyisurh9whb97qgtyinq7,16,3,35,8,1,1,md,0.0,1.0,29.421,1,0.0
vfug15au6ic5xoijtgjd44hr,1,3,28,2,3,1,pd,1.0,0.0,17.896,1,0.0
vfug15au6ic5xoijtgjd44hr,2,3,22,2,3,1,md,0.0,1.0,7.117,1,0.0
vfug15au6ic5xoijtgjd44hr,3,3,51,2,3,3,md,0.0,1.0,11.692,1,0.0
vfug15au6ic5xoijtgjd44hr,4,3,10,3,3,1,md,0.0,1.0,13.667,1,0.0
vfug15au6ic5xoijtgjd44hr,5,3,31,3,3,1,md,0.0,1.0,15.204,1,0.0
vfug15au6ic5xoijtgjd44hr,6,3,18,3,3,3,pd,0.0,1.0,19.58,1,0.0
vfug15au6ic5xoijtgjd44hr,7,3,56,3,3,2,pd,0.0,1.0,27.97,1,0.0
vfug15au6ic5xoijtgjd44hr,8,3,16,4,3,1,md,0.0,1.0,9.113,1,0.0
vfug15au6ic5xoijtgjd44hr,9,3,79,4,3,1,md,0.0,1.0,28.592,1,0.0
vfug15au6ic5xoijtgjd44hr,10,3,23,4,3,2,md,0.0,1.0,24.6,1,0.0
vfug15au6ic5xoijtgjd44hr,11,3,80,4,3,2,md,0.0,1.0,24.329,1,0.0
vfug15au6ic5xoijtgjd44hr,12,3,67,5,3,1,md,0.0,1.0,17.525,1,0.0
vfug15au6ic5xoijtgjd44hr,13,3,44,6,3,2,md,3.0,0.0,25.926,1,0.0
vfug15au6ic5xoijtgjd44hr,14,3,64,6,3,1,pd,0.0,1.0,27.763,1,0.0
vfug15au6ic5xoijtgjd44hr,15,3,78,7,3,3,md,0.0,1.0,18.218,1,0.0
vfug15au6ic5xoijtgjd44hr,16,3,29,7,3,2,md,0.0,1.0,20.468,1,0.0
vh9ldghycp1ivjawdrz7bb6d,1,3,19,2,3,1,pd,0.0,1.0,6.185,1,0.0
vh9ldghycp1ivjawdrz7bb6d,2,3,25,2,3,1,pd,0.0,1.0,16.621,1,0.0
vh9ldghycp1ivjawdrz7bb6d,3,3,51,2,3,3,md,0.0,1.0,8.153,1,0.0
vh9ldghycp1ivjawdrz7bb6d,4,3,10,3,3,1,pd,2.0,0.0,5.205,1,0.0
vh9ldghycp1ivjawdrz7bb6d,5,3,27,3,3,3,md,2.0,0.0,15.166,1,0.0
vh9ldghycp1ivjawdrz7bb6d,6,3,11,3,3,2,md,3.0,0.0,18.449,1,0.0
vh9ldghycp1ivjawdrz7bb6d,7,3,16,4,3,1,md,3.0,0.0,8.895,1,0.0
vh9ldghycp1ivjawdrz7bb6d,8,3,56,3,3,2,pd,3.0,0.0,10.258,1,0.0
vh9ldghycp1ivjawdrz7bb6d,9,3,60,4,3,3,pd,0.0,1.0,20.851,1,0.0
vh9ldghycp1ivjawdrz7bb6d,10,3,23,4,3,2,md,2.0,0.0,9.834,1,0.0
vh9ldghycp1ivjawdrz7bb6d,11,3,67,5,3,1,pd,1.0,0.0,10.601,1,0.0
vh9ldghycp1ivjawdrz7bb6d,12,3,14,5,3,2,pd,0.0,1.0,17.899,1,0.0
vh9ldghycp1ivjawdrz7bb6d,13,3,44,6,3,2,pd,1.0,0.0,2.861,1,0.0
vh9ldghycp1ivjawdrz7bb6d,14,3,55,6,3,1,md,3.0,0.0,8.026,1,0.0
vh9ldghycp1ivjawdrz7bb6d,15,3,24,7,3,3,pd,2.0,0.0,18.267,1,0.0
vh9ldghycp1ivjawdrz7bb6d,16,3,78,7,3,3,md,3.0,0.0,9.157,1,0.0
vhgct5yl76ewd8dt2jm8zuqc,1,3,22,2,1,3,md,0.0,1.0,9.237,1,0.0
vhgct5yl76ewd8dt2jm8zuqc,2,3,25,2,2,2,md,0.0,1.0,13.406,1,0.0
vhgct5yl76ewd8dt2jm8zuqc,3,3,70,2,2,2,pd,0.0,1.0,6.485,1,0.0
vhgct5yl76ewd8dt2jm8zuqc,4,3,61,2,1,3,md,0.0,1.0,22.62,1,0.0
vhgct5yl76ewd8dt2jm8zuqc,5,3,11,3,1,1,md,0.0,1.0,11.509,1,0.0
vhgct5yl76ewd8dt2jm8zuqc,6,3,34,3,2,2,pd,0.0,1.0,16.702,1,0.0
vhgct5yl76ewd8dt2jm8zuqc,7,3,62,3,1,1,md,0.0,1.0,10.348,1,0.0
vhgct5yl76ewd8dt2jm8zuqc,8,3,12,4,2,1,pd,0.0,1.0,19.21,1,0.0
vhgct5yl76ewd8dt2jm8zuqc,9,3,79,4,2,2,md,0.0,1.0,27.721,1,0.0
vhgct5yl76ewd8dt2jm8zuqc,10,3,42,4,1,2,md,3.0,0.0,28.252,1,0.0
vhgct5yl76ewd8dt2jm8zuqc,11,3,63,5,2,1,md,0.0,1.0,27.515,1,0.0
vhgct5yl76ewd8dt2jm8zuqc,12,3,52,5,1,3,pd,3.0,0.0,29.084,1,0.0
vhgct5yl76ewd8dt2jm8zuqc,13,3,46,6,1,3,md,0.0,1.0,29.432,1,0.0
