subject,age,gender,block,trial,testform,item,dimension,distractor,puzzle,accuracy,rt
800157,24,Female,2,42,2,43,1,paired,43_flower_double__0000010000000200020001000100000012200000_shape_set_20_T.jpeg,1,6.73
800157,24,Female,2,43,2,44,6,paired,44_triple__120211201211000011101212_shape_set_4_T.jpeg,0,3.819
800157,24,Female,2,44,2,14,5,minimal,14_triple__112110100000000010021222_shape_set_4_T.jpeg,1,16.805
800157,24,Female,2,45,2,46,6,minimal,46_triple__101112200200110212211001_shape_set_20_T.jpeg,0,19.441
800157,24,Female,2,46,2,45,7,paired,45_grid_triple__101211020100111110200000010000000100121002000200_shape_set_17_T.jpeg,1,7.703
800933,22,Female,2,1,2,29,7,minimal,29_grid_double__10121011111012010000102012020000_shape_set_4_T.jpeg,1,16.341
800933,22,Female,2,2,2,28,2,paired,28_flower_double__0000122201000100000011220000020001000100_shape_set_20_T.jpeg,1,16.337
800933,22,Female,2,3,2,30,7,paired,30_grid_double__10211001101112200100121012020000_shape_set_17_T.jpeg,1,7.602
800933,22,Female,2,4,2,31,3,minimal,31_flower_double__0200010011120100020012110000000002001102_shape_set_20_T.jpeg,1,15.783
800933,22,Female,2,5,2,11,3,minimal,11_grid_single__1220111101001121_shape_set_4_T.jpeg,0,27.982
800933,22,Female,2,6,2,10,3,paired,10_triple__000012221120010002000000_shape_set_20_T.jpeg,1,23.246
800933,22,Female,2,7,2,22,2,paired,22_single__112212211220_shape_set_20_T.jpeg,1,8.923
800933,22,Female,2,8,2,12,4,minimal,12_double__1212102211111221_shape_set_17_T.jpeg,0,14.556
800933,22,Female,2,9,2,13,3,minimal,13_flower_single__01001221122102001122_shape_set_20_T.jpeg,0,28.097
800933,22,Female,2,10,2,32,1,paired,32_flower_single__11110100010002000000_shape_set_4_T.jpeg,1,16.266000000000002
800933,22,Female,2,11,2,16,4,minimal,16_grid_single__1012121112021101_shape_set_20_T.jpeg,0,30.001
800933,22,Female,2,12,2,18,3,paired,18_flower_double__1022102200000100010000000200122101000000_shape_set_17_T.jpeg,0,18.174
800933,22,Female,2,13,2,7,1,minimal,7_flower_single__01000200020012200200_shape_set_20_T.jpeg,1,3.888
800933,22,Female,2,14,2,9,1,paired,9_flower_single__10020000020001000200_shape_set_17_T.jpeg,1,4.901
800933,22,Female,2,15,2,23,4,minimal,23_grid_single__1110120212111121_shape_set_4_T.jpeg,0,27.26
800933,22,Female,2,16,2,24,7,minimal,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_17_T.jpeg,0,29.999
800933,22,Female,2,17,2,14,5,paired,14_triple__112110100000000010021222_shape_set_4_T.jpeg,0,29.999
800933,22,Female,2,18,2,15,3,minimal,15_double__0000110211121011_shape_set_17_T.jpeg,0,13.441
800933,22,Female,2,19,2,25,2,paired,25_clockwork3_single__112110110000_shape_set_20_T.jpeg,1,10.17
800933,22,Female,2,20,2,17,4,paired,17_double__1222110111201012_shape_set_4_T.jpeg,1,4.657
800933,22,Female,2,21,2,19,2,minimal,19_single__101112201212_shape_set_20_T.jpeg,1,7.929
800933,22,Female,2,22,2,8,1,minimal,8_grid_single__0100000000001111_shape_set_4_T.jpeg,1,15.803
800933,22,Female,2,23,2,21,7,minimal,21_triple__100111201112121010221202_shape_set_17_T.jpeg,1,23.244
800933,22,Female,2,24,2,27,3,minimal,27_double__1020020012121122_shape_set_17_T.jpeg,0,17.848
800933,22,Female,2,25,2,26,5,paired,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_4_T.jpeg,0,15.424
800933,22,Female,2,26,2,4,1,paired,4_flower_single__02001220000001000200_shape_set_20_T.jpeg,1,3.398
800933,22,Female,2,27,2,20,2,minimal,20_double__1221010010220000_shape_set_4_T.jpeg,0,10.983
800933,22,Female,2,28,2,6,2,paired,6_single__121210101222_shape_set_17_T.jpeg,1,5.178
800933,22,Female,2,29,2,5,1,paired,5_grid_single__0000000010200000_shape_set_4_T.jpeg,1,2.245
800933,22,Female,2,30,2,1,2,paired,1_single__101010001010_shape_set_20_T.jpeg,1,3.346
800933,22,Female,2,31,2,2,1,paired,2_double__0000020001001020_shape_set_4_T.jpeg,1,3.931
800933,22,Female,2,32,2,3,1,paired,3_clockwork3_single__000011010200_shape_set_17_T.jpeg,1,2.341
800936,20,Female,1,1,2,46,6,minimal,46_triple__101112200200110212211001_shape_set_20_T.jpeg,1,9.219
800936,20,Female,1,2,2,47,2,minimal,47_flower_double__0100101200000200101102000000010001000100_shape_set_4_T.jpeg,0,5.23
800936,20,Female,1,3,2,1,2,minimal,1_single__101010001010_shape_set_20_T.jpeg,1,1.461
800936,20,Female,1,4,2,43,1,paired,43_flower_double__0000010000000200020001000100000012200000_shape_set_20_T.jpeg,0,9.231
800936,20,Female,1,5,2,45,7,paired,45_grid_triple__101211020100111110200000010000000100121002000200_shape_set_17_T.jpeg,0,6.213
800936,20,Female,1,6,2,52,5,minimal,52_flower_single__12121202111010011122_shape_set_20_T.jpeg,1,4.5
800936,20,Female,1,7,2,44,6,minimal,44_triple__120211201211000011101212_shape_set_4_T.jpeg,0,4.715
800936,20,Female,1,8,2,42,4,minimal,42_double__1111101211021120_shape_set_17_T.jpeg,0,2.283
800936,20,Female,1,9,2,48,1,minimal,48_flower_double__0100121102000000020002000100010000000000_shape_set_17_T.jpeg,0,2.6750000000000003
800936,20,Female,1,10,2,4,1,paired,4_flower_single__02001220000001000200_shape_set_20_T.jpeg,1,3.3000000000000003
800936,20,Female,1,11,2,41,1,minimal,41_single__112012110000_shape_set_4_T.jpeg,1,6.839
800936,20,Female,1,12,2,2,1,paired,2_double__0000020001001020_shape_set_4_T.jpeg,1,2.157
800936,20,Female,1,13,2,49,2,minimal,49_clockwork3_single__010011221121_shape_set_20_T.jpeg,0,5.319
800936,20,Female,1,14,2,50,2,minimal,50_clockwork3_single__122200001022_shape_set_4_T.jpeg,0,8.017
800936,20,Female,1,15,2,24,7,paired,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_17_T.jpeg,0,11.088
800936,20,Female,1,16,2,26,5,paired,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_4_T.jpeg,0,9.322
800936,20,Female,1,17,2,25,2,paired,25_clockwork3_single__112110110000_shape_set_20_T.jpeg,1,4.37
800936,20,Female,1,18,2,3,1,minimal,3_clockwork3_single__000011010200_shape_set_17_T.jpeg,1,2.621
800936,20,Female,1,19,2,23,4,minimal,23_grid_single__1110120212111121_shape_set_4_T.jpeg,1,10.203
800936,20,Female,1,20,2,35,8,paired,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_4_T.jpeg,0,5.626
800936,20,Female,1,21,2,28,2,minimal,28_flower_double__0000122201000100000011220000020001000100_shape_set_20_T.jpeg,1,5.301
800936,20,Female,1,22,2,40,4,minimal,40_grid_double__02000000010011100200020010211111_shape_set_20_T.jpeg,0,11.01
800936,20,Female,1,23,2,59,5,minimal,59_flower_single__11211110102010011122_shape_set_4_T.jpeg,0,9.723
800936,20,Female,1,24,2,5,1,paired,5_grid_single__0000000010200000_shape_set_4_T.jpeg,1,2.423
800936,20,Female,1,25,2,51,2,paired,51_double__0100102201001012_shape_set_17_T.jpeg,0,7.79
800936,20,Female,1,26,2,6,2,paired,6_single__121210101222_shape_set_17_T.jpeg,1,4.446
800936,20,Female,1,27,2,27,3,paired,27_double__1020020012121122_shape_set_17_T.jpeg,0,7.299
800936,20,Female,1,28,2,39,2,minimal,39_flower_double__0100010001000000122001000000010012120200_shape_set_17_T.jpeg,1,9.988
800936,20,Female,1,29,2,29,7,paired,29_grid_double__10121011111012010000102012020000_shape_set_4_T.jpeg,1,3.878
800936,20,Female,1,30,2,60,4,minimal,60_triple__111212220100010000001122_shape_set_17_T.jpeg,0,4.051
800936,20,Female,1,31,2,61,2,minimal,61_flower_double__1211010002000100020001001121010001000200_shape_set_20_T.jpeg,1,10.832
800936,20,Female,1,32,2,38,1,paired,38_clockwork3_single__010011110000_shape_set_4_T.jpeg,1,4.223
800936,20,Female,1,33,2,57,1,minimal,57_single__020011011121_shape_set_17_T.jpeg,0,3.5540000000000003
800936,20,Female,1,34,2,58,3,paired,58_clockwork3_single__102211221112_shape_set_20_T.jpeg,0,13.749
800936,20,Female,1,35,2,34,3,minimal,34_flower_single__11210200122211220100_shape_set_20_T.jpeg,0,3.82
800936,20,Female,1,36,2,22,2,paired,22_single__112212211220_shape_set_20_T.jpeg,1,5.13
800936,20,Female,1,37,2,36,6,paired,36_triple__111212011010112010220100_shape_set_17_T.jpeg,0,14.751
800936,20,Female,1,38,2,37,3,paired,37_flower_double__0200010001000200020002001211110111120100_shape_set_20_T.jpeg,0,1.941
800936,20,Female,1,39,2,7,1,paired,7_flower_single__01000200020012200200_shape_set_20_T.jpeg,1,3.61
800936,20,Female,1,40,2,8,1,minimal,8_grid_single__0100000000001111_shape_set_4_T.jpeg,0,2.44
800936,20,Female,1,41,2,21,7,paired,21_triple__100111201112121010221202_shape_set_17_T.jpeg,0,7.963
800936,20,Female,1,42,2,20,2,minimal,20_double__1221010010220000_shape_set_4_T.jpeg,1,8.765
800936,20,Female,1,43,2,53,4,minimal,53_flower_double__1001010002001212112201000200020010200100_shape_set_4_T.jpeg,0,4.311
800936,20,Female,1,44,2,54,6,paired,54_grid_double__01001121120112110100100212100100_shape_set_17_T.jpeg,0,3.897
800936,20,Female,1,45,2,56,3,paired,56_grid_single__1001101200001122_shape_set_4_T.jpeg,1,12.907
800936,20,Female,1,46,2,17,4,minimal,17_double__1222110111201012_shape_set_4_T.jpeg,0,9.988
800936,20,Female,1,47,2,33,1,paired,33_single__000010221212_shape_set_17_T.jpeg,1,3.289
800936,20,Female,1,48,2,30,7,paired,30_grid_double__10211001101112200100121012020000_shape_set_17_T.jpeg,0,3.418
800936,20,Female,1,49,2,19,2,minimal,19_single__101112201212_shape_set_20_T.jpeg,1,6.424
800936,20,Female,1,50,2,18,3,minimal,18_flower_double__1022102200000100010000000200122101000000_shape_set_17_T.jpeg,0,18.922
800936,20,Female,1,51,2,31,3,paired,31_flower_double__0200010011120100020012110000000002001102_shape_set_20_T.jpeg,1,8.041
800936,20,Female,1,52,2,16,4,minimal,16_grid_single__1012121112021101_shape_set_20_T.jpeg,1,5.948
800936,20,Female,1,53,2,9,1,minimal,9_flower_single__10020000020001000200_shape_set_17_T.jpeg,1,4.942
800936,20,Female,1,54,2,55,6,minimal,55_grid_double__12021120101202001210000012110100_shape_set_20_T.jpeg,0,9.315
800936,20,Female,1,55,2,32,1,minimal,32_flower_single__11110100010002000000_shape_set_4_T.jpeg,0,8.045
800936,20,Female,1,56,2,13,3,paired,13_flower_single__01001221122102001122_shape_set_20_T.jpeg,0,9.4
800936,20,Female,1,57,2,12,4,paired,12_double__1212102211111221_shape_set_17_T.jpeg,0,6.546
800936,20,Female,1,58,2,14,5,paired,14_triple__112110100000000010021222_shape_set_4_T.jpeg,1,16.151
800936,20,Female,1,59,2,15,3,paired,15_double__0000110211121011_shape_set_17_T.jpeg,1,9.325
800936,20,Female,1,60,2,11,3,minimal,11_grid_single__1220111101001121_shape_set_4_T.jpeg,0,8.514
800936,20,Female,1,61,2,10,3,paired,10_triple__000012221120010002000000_shape_set_20_T.jpeg,0,5.502
800937,23,Male,1,1,2,22,2,paired,22_single__112212211220_shape_set_20_T.jpeg,1,5.949
800937,23,Male,1,2,2,21,7,minimal,21_triple__100111201112121010221202_shape_set_17_T.jpeg,1,15.301
800937,23,Male,1,3,2,20,2,minimal,20_double__1221010010220000_shape_set_4_T.jpeg,0,18.755
800937,23,Male,1,4,2,23,4,paired,23_grid_single__1110120212111121_shape_set_4_T.jpeg,0,21.629
800937,23,Male,1,5,2,4,1,paired,4_flower_single__02001220000001000200_shape_set_20_T.jpeg,1,2.799
800937,23,Male,1,6,2,19,2,minimal,19_single__101112201212_shape_set_20_T.jpeg,1,7.097
800937,23,Male,1,7,2,3,1,minimal,3_clockwork3_single__000011010200_shape_set_17_T.jpeg,1,1.391
800937,23,Male,1,8,2,5,1,paired,5_grid_single__0000000010200000_shape_set_4_T.jpeg,1,2.469
800937,23,Male,1,9,2,6,2,paired,6_single__121210101222_shape_set_17_T.jpeg,1,6.514
800937,23,Male,1,10,2,14,5,paired,14_triple__112110100000000010021222_shape_set_4_T.jpeg,0,17.259
800937,23,Male,1,11,2,2,1,paired,2_double__0000020001001020_shape_set_4_T.jpeg,1,2.793
800937,23,Male,1,12,2,24,7,paired,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_17_T.jpeg,1,24.1
800937,23,Male,1,13,2,1,2,paired,1_single__101010001010_shape_set_20_T.jpeg,1,2.049
800937,23,Male,1,14,2,17,4,minimal,17_double__1222110111201012_shape_set_4_T.jpeg,1,18.192
800937,23,Male,1,15,2,15,3,minimal,15_double__0000110211121011_shape_set_17_T.jpeg,1,12.001
800937,23,Male,1,16,2,16,4,minimal,16_grid_single__1012121112021101_shape_set_20_T.jpeg,0,16.989
800937,23,Male,1,17,2,29,7,paired,29_grid_double__10121011111012010000102012020000_shape_set_4_T.jpeg,1,12.337
800937,23,Male,1,18,2,18,3,minimal,18_flower_double__1022102200000100010000000200122101000000_shape_set_17_T.jpeg,1,26.186
800937,23,Male,1,19,2,13,3,paired,13_flower_single__01001221122102001122_shape_set_20_T.jpeg,1,12.458
800937,23,Male,1,20,2,26,5,minimal,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_4_T.jpeg,0,28.62
800937,23,Male,1,21,2,27,3,paired,27_double__1020020012121122_shape_set_17_T.jpeg,1,19.538
800937,23,Male,1,22,2,28,2,paired,28_flower_double__0000122201000100000011220000020001000100_shape_set_20_T.jpeg,1,11.998
800937,23,Male,1,23,2,25,2,paired,25_clockwork3_single__112110110000_shape_set_20_T.jpeg,1,21.128
800937,23,Male,1,24,2,7,1,paired,7_flower_single__01000200020012200200_shape_set_20_T.jpeg,1,4.162
800937,23,Male,1,25,2,9,1,paired,9_flower_single__10020000020001000200_shape_set_17_T.jpeg,1,3.253
800937,23,Male,1,26,2,10,3,minimal,10_triple__000012221120010002000000_shape_set_20_T.jpeg,1,12.506
800937,23,Male,1,27,2,12,4,minimal,12_double__1212102211111221_shape_set_17_T.jpeg,0,15.182
800937,23,Male,1,28,2,30,7,minimal,30_grid_double__10211001101112200100121012020000_shape_set_17_T.jpeg,1,16.552
800937,23,Male,1,29,2,11,3,minimal,11_grid_single__1220111101001121_shape_set_4_T.jpeg,0,17.513
800937,23,Male,1,30,2,34,3,minimal,34_flower_single__11210200122211220100_shape_set_20_T.jpeg,0,28.309
800937,23,Male,1,31,2,31,3,paired,31_flower_double__0200010011120100020012110000000002001102_shape_set_20_T.jpeg,1,18.436
800937,23,Male,1,32,2,8,1,paired,8_grid_single__0100000000001111_shape_set_4_T.jpeg,1,6.074
800937,23,Male,1,33,2,32,1,minimal,32_flower_single__11110100010002000000_shape_set_4_T.jpeg,1,11.612
800937,23,Male,1,34,2,33,1,paired,33_single__000010221212_shape_set_17_T.jpeg,1,5.599
800945,24,Female,2,1,1,27,3,minimal,27_double__1020020012121122_shape_set_20_T.jpeg,1,15.945
800945,24,Female,2,2,1,28,2,minimal,28_flower_double__0000122201000100000011220000020001000100_shape_set_4_T.jpeg,0,3.62
800945,24,Female,2,3,1,29,7,paired,29_grid_double__10121011111012010000102012020000_shape_set_17_T.jpeg,0,0.756
800945,24,Female,2,4,1,30,7,paired,30_grid_double__10211001101112200100121012020000_shape_set_20_T.jpeg,0,0.484
800945,24,Female,2,5,1,31,3,minimal,31_flower_double__0200010011120100020012110000000002001102_shape_set_4_T.jpeg,0,8.817
800945,24,Female,2,6,1,5,1,minimal,5_grid_single__0000000010200000_shape_set_17_T.jpeg,1,3.677
800945,24,Female,2,7,1,35,8,minimal,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_17_T.jpeg,0,1.537
800945,24,Female,2,8,1,6,2,minimal,6_single__121210101222_shape_set_20_T.jpeg,0,7.832
800945,24,Female,2,9,1,59,5,minimal,59_flower_single__11211110102010011122_shape_set_17_T.jpeg,1,0.465
800945,24,Female,2,10,1,7,1,minimal,7_flower_single__01000200020012200200_shape_set_4_T.jpeg,1,4.499
800945,24,Female,2,11,1,8,1,paired,8_grid_single__0100000000001111_shape_set_17_T.jpeg,1,5.844
800945,24,Female,2,12,1,26,5,minimal,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_17_T.jpeg,0,7.413
800945,24,Female,2,13,1,34,3,minimal,34_flower_single__11210200122211220100_shape_set_4_T.jpeg,0,27.569
800945,24,Female,2,14,1,22,2,paired,22_single__112212211220_shape_set_4_T.jpeg,0,1.627
800945,24,Female,2,15,1,10,3,paired,10_triple__000012221120010002000000_shape_set_4_T.jpeg,0,12.116
800945,24,Female,2,16,1,32,1,minimal,32_flower_single__11110100010002000000_shape_set_17_T.jpeg,1,11.317
800945,24,Female,2,17,1,9,1,paired,9_flower_single__10020000020001000200_shape_set_20_T.jpeg,1,12.625
800945,24,Female,2,18,1,44,6,minimal,44_triple__120211201211000011101212_shape_set_17_T.jpeg,0,0.212
800945,24,Female,2,19,1,45,7,paired,45_grid_triple__101211020100111110200000010000000100121002000200_shape_set_20_T.jpeg,0,0.467
800945,24,Female,2,20,1,46,6,paired,46_triple__101112200200110212211001_shape_set_4_T.jpeg,1,0.512
800945,24,Female,2,21,1,47,2,paired,47_flower_double__0100101200000200101102000000010001000100_shape_set_17_T.jpeg,0,0.651
800945,24,Female,2,22,1,24,7,paired,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_20_T.jpeg,0,14.719
800945,24,Female,2,23,1,25,2,paired,25_clockwork3_single__112110110000_shape_set_4_T.jpeg,1,6.349
800945,24,Female,2,24,1,67,5,minimal,67_grid_double__12220000102110020000010012010100_shape_set_4_T.jpeg,0,0.465
800945,24,Female,2,25,1,68,1,paired,68_single__100100001000_shape_set_17_T.jpeg,0,0.598
800945,24,Female,2,26,1,33,1,minimal,33_single__000010221212_shape_set_20_T.jpeg,0,7.396
800945,24,Female,2,27,1,15,3,paired,15_double__0000110211121011_shape_set_20_T.jpeg,1,5.67
800945,24,Female,2,28,1,60,4,paired,60_triple__111212220100010000001122_shape_set_20_T.jpeg,0,1.414
800945,24,Female,2,29,1,61,2,paired,61_flower_double__1211010002000100020001001121010001000200_shape_set_4_T.jpeg,0,0.596
800945,24,Female,2,30,1,66,8,paired,66_grid_triple__110211101201112000000200020012110100000001001012_shape_set_20_T.jpeg,0,1.185
800945,24,Female,2,31,1,69,3,paired,69_clockwork3_single__122212121022_shape_set_20_T.jpeg,0,0.557
800945,24,Female,2,32,1,42,4,paired,42_double__1111101211021120_shape_set_20_T.jpeg,0,9.938
800945,24,Female,2,33,1,43,1,minimal,43_flower_double__0000010000000200020001000100000012200000_shape_set_4_T.jpeg,0,1.297
800945,24,Female,2,34,1,1,2,minimal,1_single__101010001010_shape_set_4_T.jpeg,1,2.119
800945,24,Female,2,35,1,70,2,minimal,70_grid_single__0000010012111110_shape_set_4_T.jpeg,0,0.319
800945,24,Female,2,36,1,36,6,paired,36_triple__111212011010112010220100_shape_set_20_T.jpeg,1,0.739
800945,24,Female,2,37,1,37,3,minimal,37_flower_double__0200010001000200020002001211110111120100_shape_set_4_T.jpeg,1,1.757
800945,24,Female,2,38,1,38,1,minimal,38_clockwork3_single__010011110000_shape_set_17_T.jpeg,1,0.871
800945,24,Female,2,39,1,63,5,minimal,63_triple__120211111021020000001010_shape_set_20_T.jpeg,0,0.323
800945,24,Female,2,40,1,64,6,minimal,64_grid_triple__000001001110020000000000112002001212010001001122_shape_set_4_T.jpeg,0,0.654
800945,24,Female,2,41,1,51,2,minimal,51_double__0100102201001012_shape_set_20_T.jpeg,0,0.5730000000000001
800945,24,Female,2,42,1,52,5,minimal,52_flower_single__12121202111010011122_shape_set_4_T.jpeg,1,0.407
800945,24,Female,2,43,1,57,1,paired,57_single__020011011121_shape_set_20_T.jpeg,1,0.396
800945,24,Female,2,44,1,2,1,paired,2_double__0000020001001020_shape_set_17_T.jpeg,1,4.995
800945,24,Female,2,45,1,3,1,paired,3_clockwork3_single__000011010200_shape_set_20_T.jpeg,1,1.433
800945,24,Female,2,46,1,4,1,paired,4_flower_single__02001220000001000200_shape_set_4_T.jpeg,1,4.615
800945,24,Female,2,47,1,17,4,minimal,17_double__1222110111201012_shape_set_17_T.jpeg,1,6.86
800945,24,Female,2,48,1,48,1,minimal,48_flower_double__0100121102000000020002000100010000000000_shape_set_20_T.jpeg,0,0.304
800945,24,Female,2,49,1,49,2,paired,49_clockwork3_single__010011221121_shape_set_4_T.jpeg,1,0.332
800945,24,Female,2,50,1,65,2,paired,65_double__0200020012221222_shape_set_17_T.jpeg,1,0.443
800945,24,Female,2,51,1,23,4,minimal,23_grid_single__1110120212111121_shape_set_17_T.jpeg,0,6.1850000000000005
800945,24,Female,2,52,1,41,1,minimal,41_single__112012110000_shape_set_17_T.jpeg,0,0.545
800945,24,Female,2,53,1,79,4,paired,79_flower_double__0100000001001112000011011110000010220200_shape_set_4_T.jpeg,0,0.512
800945,24,Female,2,54,1,58,3,paired,58_clockwork3_single__102211221112_shape_set_4_T.jpeg,0,1.044
800945,24,Female,2,55,1,14,5,minimal,14_triple__112110100000000010021222_shape_set_17_T.jpeg,0,10.31
800945,24,Female,2,56,1,16,4,minimal,16_grid_single__1012121112021101_shape_set_4_T.jpeg,1,11.009
800945,24,Female,2,57,1,62,3,minimal,62_grid_triple__010000000000020000000100000012210000020000000100_shape_set_17_T.jpeg,0,0.404
800945,24,Female,2,58,1,21,7,minimal,21_triple__100111201112121010221202_shape_set_20_T.jpeg,0,6.988
800945,24,Female,2,59,1,50,2,minimal,50_clockwork3_single__122200001022_shape_set_17_T.jpeg,1,10.094
800945,24,Female,2,60,1,19,2,paired,19_single__101112201212_shape_set_4_T.jpeg,1,5.287
800945,24,Female,2,61,1,74,5,paired,74_triple__100101001211112010120200_shape_set_17_T.jpeg,1,1.478
