name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
xi_pr[1,65]	-0.26	0.0073	0.62	-1.3	-0.25	0.74	7295.0	31.0	1.0
xi_pr[1,66]	-0.76	0.009	0.73	-2.0	-0.74	0.39	6573.0	28.0	1.0
xi_pr[1,67]	0.42	0.0081	0.68	-0.67	0.41	1.6	7027.0	30.0	1.0
xi_pr[1,68]	-0.53	0.01	0.86	-2.0	-0.52	0.84	6848.0	29.0	1.0
xi_pr[1,69]	0.89	0.0096	0.82	-0.44	0.88	2.2	7216.0	30.0	1.0
xi_pr[1,70]	-0.058	0.0098	0.85	-1.4	-0.07	1.3	7568.0	32.0	1.0
xi_pr[1,71]	0.52	0.011	0.91	-1.0	0.53	2.0	6805.0	29.0	1.0
xi_pr[1,72]	-0.014	0.012	1.0	-1.7	-0.0003	1.7	7017.0	30.0	1.0
xi_pr[1,73]	-0.37	0.01	0.88	-1.8	-0.38	1.1	7833.0	33.0	1.0
xi_pr[2,1]	-0.45	0.013	0.9	-1.9	-0.46	1.0	4838.0	20.0	1.0
xi_pr[2,2]	0.25	0.013	0.95	-1.3	0.28	1.7	5409.0	23.0	1.0
xi_pr[2,3]	0.076	0.01	0.89	-1.4	0.09	1.5	7191.0	30.0	1.0
xi_pr[2,4]	-0.35	0.015	0.93	-1.9	-0.35	1.2	4098.0	17.0	1.0
xi_pr[2,5]	-0.13	0.011	0.93	-1.7	-0.14	1.4	6760.0	29.0	1.0
xi_pr[2,6]	0.2	0.012	0.92	-1.3	0.23	1.6	5667.0	24.0	1.0
xi_pr[2,7]	-0.026	0.011	0.91	-1.5	-0.03	1.5	6314.0	27.0	1.0
xi_pr[2,8]	0.16	0.012	0.89	-1.3	0.18	1.6	5883.0	25.0	1.0
xi_pr[2,9]	-0.49	0.015	0.97	-2.0	-0.5	1.1	4256.0	18.0	1.0
xi_pr[2,10]	-0.074	0.011	0.93	-1.6	-0.067	1.4	7041.0	30.0	1.0
xi_pr[2,11]	-0.21	0.012	0.92	-1.7	-0.22	1.3	5847.0	25.0	1.0
xi_pr[2,12]	0.019	0.011	0.91	-1.5	-0.0001	1.5	7488.0	32.0	1.0
xi_pr[2,13]	0.3	0.013	0.93	-1.3	0.31	1.8	5499.0	23.0	1.0
xi_pr[2,14]	-0.51	0.013	0.97	-2.1	-0.53	1.1	5430.0	23.0	1.0
xi_pr[2,15]	-0.11	0.013	0.96	-1.7	-0.12	1.4	5836.0	25.0	1.0
xi_pr[2,16]	-0.14	0.012	0.93	-1.7	-0.13	1.4	6308.0	27.0	1.0
xi_pr[2,17]	0.61	0.017	0.98	-1.0	0.63	2.2	3325.0	14.0	1.0
xi_pr[2,18]	-0.5	0.013	0.95	-2.0	-0.51	1.1	5242.0	22.0	1.0
xi_pr[2,19]	0.51	0.014	0.95	-1.1	0.53	2.0	4524.0	19.0	1.0
xi_pr[2,20]	-0.023	0.011	0.92	-1.5	-0.014	1.5	7441.0	31.0	1.0
xi_pr[2,21]	0.19	0.014	0.94	-1.4	0.2	1.7	4288.0	18.0	1.0
xi_pr[2,22]	0.72	0.017	1.0	-0.95	0.73	2.3	3460.0	15.0	1.0
xi_pr[2,23]	0.048	0.012	0.97	-1.6	0.041	1.6	6443.0	27.0	1.0
xi_pr[2,24]	0.25	0.012	0.96	-1.4	0.27	1.8	6113.0	26.0	1.0
xi_pr[2,25]	0.39	0.015	0.97	-1.2	0.39	2.0	4437.0	19.0	1.0
xi_pr[2,26]	-0.52	0.014	0.96	-2.1	-0.51	1.1	4446.0	19.0	1.0
xi_pr[2,27]	-0.023	0.012	0.97	-1.6	-0.016	1.6	6581.0	28.0	1.0
xi_pr[2,28]	0.2	0.013	0.95	-1.4	0.19	1.7	5576.0	24.0	1.0
xi_pr[2,29]	-0.35	0.013	0.96	-2.0	-0.36	1.2	5317.0	22.0	1.0
xi_pr[2,30]	0.21	0.012	0.95	-1.4	0.21	1.8	6268.0	26.0	1.0
xi_pr[2,31]	-0.22	0.013	0.97	-1.8	-0.21	1.4	5838.0	25.0	1.0
xi_pr[2,32]	0.2	0.013	1.0	-1.5	0.2	1.9	6253.0	26.0	1.0
xi_pr[2,33]	0.081	0.012	0.95	-1.5	0.11	1.6	6186.0	26.0	1.0
xi_pr[2,34]	-0.049	0.012	0.97	-1.6	-0.053	1.5	6210.0	26.0	1.0
xi_pr[2,35]	0.17	0.011	0.97	-1.4	0.18	1.8	8070.0	34.0	1.0
xi_pr[2,36]	-0.043	0.011	0.94	-1.6	-0.039	1.5	7422.0	31.0	1.0
xi_pr[2,37]	-0.19	0.012	0.96	-1.8	-0.19	1.4	6721.0	28.0	1.0
xi_pr[2,38]	0.18	0.012	0.98	-1.4	0.17	1.8	6769.0	29.0	1.0
xi_pr[2,39]	-0.12	0.011	0.96	-1.7	-0.12	1.5	7273.0	31.0	1.0
xi_pr[2,40]	0.22	0.012	0.98	-1.4	0.22	1.8	6348.0	27.0	1.0
xi_pr[2,41]	0.15	0.011	1.0	-1.5	0.15	1.8	8025.0	34.0	1.0
xi_pr[2,42]	-0.098	0.012	0.96	-1.7	-0.089	1.5	6372.0	27.0	1.0
xi_pr[2,43]	0.086	0.013	1.0	-1.6	0.1	1.7	6195.0	26.0	1.0
xi_pr[2,44]	0.18	0.013	0.98	-1.4	0.19	1.8	5905.0	25.0	1.0
xi_pr[2,45]	0.026	0.011	0.97	-1.6	0.024	1.6	7175.0	30.0	1.0
xi_pr[2,46]	-0.05	0.012	0.97	-1.7	-0.061	1.5	6780.0	29.0	1.0
xi_pr[2,47]	0.17	0.013	0.98	-1.4	0.16	1.8	6026.0	25.0	1.0
xi_pr[2,48]	-0.058	0.012	0.98	-1.7	-0.055	1.5	6543.0	28.0	1.0
xi_pr[2,49]	-0.072	0.011	0.94	-1.6	-0.069	1.5	7069.0	30.0	1.0
xi_pr[2,50]	-0.13	0.013	0.97	-1.7	-0.14	1.5	5493.0	23.0	1.0
xi_pr[2,51]	-0.022	0.011	0.96	-1.6	-0.026	1.6	7383.0	31.0	1.0
xi_pr[2,52]	-0.018	0.011	0.99	-1.6	-0.016	1.6	7483.0	32.0	1.0
xi_pr[2,53]	0.039	0.011	1.0	-1.6	0.043	1.7	7675.0	32.0	1.0
xi_pr[2,54]	0.019	0.012	0.98	-1.6	0.012	1.6	7101.0	30.0	1.0
xi_pr[2,55]	0.021	0.012	1.0	-1.6	0.012	1.6	7229.0	31.0	1.0
xi_pr[2,56]	0.13	0.013	1.0	-1.5	0.15	1.8	5986.0	25.0	1.0
xi_pr[2,57]	-0.041	0.012	0.99	-1.6	-0.063	1.6	6513.0	27.0	1.0
xi_pr[2,58]	0.019	0.012	1.0	-1.6	0.02	1.7	6803.0	29.0	1.0
xi_pr[2,59]	-0.099	0.012	1.0	-1.7	-0.098	1.5	6642.0	28.0	1.0
xi_pr[2,60]	-0.025	0.012	0.99	-1.6	-0.03	1.6	7090.0	30.0	1.0
xi_pr[2,61]	-0.25	0.012	0.98	-1.9	-0.25	1.4	6842.0	29.0	1.0
xi_pr[2,62]	-0.12	0.013	0.96	-1.7	-0.099	1.4	5516.0	23.0	1.0
xi_pr[2,63]	-0.27	0.012	1.0	-1.9	-0.26	1.4	6953.0	29.0	1.0
xi_pr[2,64]	-0.19	0.013	0.99	-1.8	-0.2	1.4	6178.0	26.0	1.0
xi_pr[2,65]	-0.058	0.012	0.99	-1.7	-0.064	1.6	6454.0	27.0	1.0
xi_pr[2,66]	-0.11	0.013	1.0	-1.8	-0.13	1.6	6177.0	26.0	1.0
xi_pr[2,67]	0.13	0.012	0.98	-1.4	0.11	1.8	6651.0	28.0	1.0
xi_pr[2,68]	-0.013	0.011	1.0	-1.7	-0.0034	1.6	7676.0	32.0	1.0
xi_pr[2,69]	0.11	0.012	1.0	-1.5	0.11	1.8	6574.0	28.0	1.0
xi_pr[2,70]	-0.083	0.011	0.99	-1.7	-0.085	1.5	7536.0	32.0	1.0
xi_pr[2,71]	0.061	0.011	0.99	-1.6	0.054	1.7	8317.0	35.0	1.0
xi_pr[2,72]	0.009	0.011	1.0	-1.6	0.014	1.7	7936.0	34.0	1.0
xi_pr[2,73]	-0.036	0.011	0.97	-1.6	-0.043	1.6	8487.0	36.0	1.0
L[1,1]	1.0		6e-16	1.0	1.0	1.0			
L[1,2]	0.0		0.0	0.0	0.0	0.0			
L[2,1]	0.22	0.0066	0.37	-0.46	0.24	0.78	3112.0	13.0	1.0
L[2,2]	0.89	0.0029	0.13	0.62	0.95	1.0	1987.0	8.4	1.0
sigma[1]	1.0	0.0039	0.14	0.8	1.0	1.2	1180.0	5.0	1.0
sigma[2]	0.18	0.0037	0.11	0.019	0.17	0.37	868.0	3.7	1.0
zeta[1]	-4.1	0.022	0.91	-5.8	-4.0	-2.8	1709.0	7.2	1.0
zeta[2]	-1.1	0.0066	0.35	-1.8	-1.1	-0.61	2826.0	12.0	1.0
zeta[3]	2.8	0.016	0.64	1.8	2.7	3.9	1669.0	7.0	1.0
beta[1]	-0.87	0.0044	0.27	-1.3	-0.86	-0.44	3730.0	16.0	1.0
beta[2]	-1.9	0.0067	0.36	-2.5	-1.9	-1.4	2965.0	13.0	1.0
beta[3]	-0.29	0.0043	0.26	-0.71	-0.29	0.13	3582.0	15.0	1.0
beta[4]	-0.33	0.0044	0.26	-0.77	-0.32	0.097	3604.0	15.0	1.0
beta[5]	0.47	0.0042	0.25	0.055	0.46	0.89	3709.0	16.0	1.0
beta[6]	0.2	0.0045	0.26	-0.22	0.2	0.63	3273.0	14.0	1.0
beta[7]	0.33	0.0045	0.28	-0.12	0.33	0.79	3768.0	16.0	1.0
beta[8]	-0.23	0.0045	0.27	-0.67	-0.22	0.21	3489.0	15.0	1.0
beta[9]	-2.0	0.0082	0.41	-2.8	-2.0	-1.4	2520.0	11.0	1.0
beta[10]	-0.34	0.0047	0.27	-0.79	-0.33	0.091	3292.0	14.0	1.0
beta[11]	0.36	0.0046	0.28	-0.096	0.36	0.82	3684.0	16.0	1.0
beta[12]	-0.77	0.0048	0.28	-1.2	-0.76	-0.33	3348.0	14.0	1.0
beta[13]	-0.92	0.0052	0.3	-1.4	-0.91	-0.45	3255.0	14.0	1.0
beta[14]	-0.004	0.0044	0.28	-0.46	-0.0068	0.45	3907.0	16.0	1.0
beta[15]	-2.0	0.0065	0.39	-2.7	-1.9	-1.4	3516.0	15.0	1.0
beta[16]	-0.93	0.005	0.3	-1.5	-0.92	-0.47	3526.0	15.0	1.0
beta[17]	0.69	0.0055	0.31	0.2	0.68	1.2	3165.0	13.0	1.0
beta[18]	-2.2	0.0086	0.43	-2.9	-2.2	-1.6	2509.0	11.0	1.0
beta[19]	0.74	0.0053	0.3	0.26	0.73	1.2	3130.0	13.0	1.0
beta[20]	-0.59	0.0049	0.29	-1.1	-0.59	-0.13	3435.0	15.0	1.0
beta[21]	-1.5	0.0061	0.35	-2.1	-1.5	-0.98	3348.0	14.0	1.0
beta[22]	-0.88	0.0059	0.32	-1.4	-0.87	-0.38	2844.0	12.0	1.0
