	mean	se_mean	sd	2.5%	25%	50%	75%	97.5%	n_eff	Rhat
beta[31]	-1.32211840314852	0.0062577354891599	0.34650943537992	-2.07540791092904	-1.52778048812957	-1.29009398800657	-1.08503839721664	-0.709783609956952	3066.16644144131	0.99997405630253
beta[32]	-1.86238263209522	0.0074882502272065	0.403929750988297	-2.74522542076733	-2.10260781940729	-1.83746632522063	-1.58140532457106	-1.15257089037365	2909.71857793313	0.999958941248834
beta[33]	-1.42296534474792	0.0065679674735545	0.384832606929949	-2.23571675108506	-1.66216091822046	-1.3944396843614	-1.16286461341025	-0.727986633577081	3433.06272793062	1.00001416676735
beta[34]	-1.47576459979533	0.0071129470591185	0.447800017568408	-2.42092588802373	-1.74918411275248	-1.44931110494195	-1.17727252808799	-0.652075365042401	3963.41053981692	0.999721587997888
beta[35]	-1.40203970752948	0.0071730491846269	0.447267874317003	-2.33888836872605	-1.67719232158316	-1.3833677344826	-1.1082702652203	-0.563384120382698	3888.01376122943	0.999537950163911
beta[36]	-1.69500832634395	0.0081425487692774	0.42815235166734	-2.62586529235826	-1.96192192903206	-1.6719617441381	-1.40956616678183	-0.934218093244722	2764.87773153476	1.0005944925358
beta[37]	-0.947764175450711	0.0076159149593751	0.524111919055628	-1.97092993022622	-1.27965609401835	-0.950279885016038	-0.612960821994597	0.107725490194549	4735.91501644988	0.999407379892743
beta[38]	-2.35383979160668	0.0092341401661284	0.510070788538766	-3.44482909188293	-2.67270281407384	-2.31800963475449	-1.99859111086404	-1.45935286094615	3051.18106064396	1.00285479132062
beta[39]	-0.501904258545434	0.0090187477195226	0.623550936100731	-1.64109266336378	-0.918421691266351	-0.541105563487205	-0.117713177142373	0.797303803121299	4780.25862589936	1.00001540886566
beta[40]	-1.42406403894387	0.0096674399010776	0.614255394936778	-2.64144217517209	-1.80703735225481	-1.42312560188987	-1.04800594118705	-0.152295594120698	4037.15103519927	0.999633211995549
