	mean	se_mean	sd	2.5%	25%	50%	75%	97.5%	n_eff	Rhat
theta[392]	1.19372306853667	0.0078048138461472	0.574705742666364	0.149294100791765	0.787956289994857	1.16178846634596	1.56578575341319	2.37628042675176	5422.08067779713	0.999476793059946
theta[393]	0.754483294571534	0.006290769395408	0.493646680013091	-0.166863671371046	0.420091116170313	0.735331768818997	1.07468453305639	1.76226902675931	6157.79051776263	0.999187338609226
theta[394]	-0.422378272620289	0.0066370147268243	0.532466898860488	-1.42651573223996	-0.797118726688841	-0.425727651920108	-0.0654134931068562	0.650050983199913	6436.35021509618	1.00027032996033
theta[395]	1.80205931993966	0.0080949017647132	0.642850877461656	0.619695767895908	1.36764736451166	1.77717485956444	2.22644335261932	3.15525255996555	6306.62947969433	0.999296049398753
theta[396]	-1.02774331343921	0.0044007892576039	0.333695600425923	-1.67402884220286	-1.25026476314887	-1.0367104436146	-0.806859767883122	-0.351615876266761	5749.62894134449	1.00020903255641
theta[397]	0.121550740731769	0.0049665155091485	0.438216117338644	-0.702499507059295	-0.174542114316255	0.100516302535795	0.401902932019442	1.02246760124352	7785.25964517038	0.999720843441366
theta[398]	-1.13335858678488	0.004078873355361	0.349908189226899	-1.83663991546692	-1.36760403459439	-1.12887368532829	-0.901713769850751	-0.433705783164723	7359.15196821079	0.999404381056969
theta[399]	-1.77508868351121	0.0040713680392916	0.333808613605583	-2.44706598953624	-1.9929917729682	-1.77574204787833	-1.55118088555156	-1.12744689161487	6722.24523481149	0.999565763070755
theta[400]	-0.798710164604054	0.0040787096992806	0.33281571984209	-1.44982693061928	-1.02069099570788	-0.800044395942204	-0.579917548304082	-0.135798714393746	6658.28024969788	0.999652637614108
theta[401]	1.35148449664201	0.0082776598105424	0.696263453382011	0.0499358735500677	0.867282423640706	1.32704519188567	1.81983644619768	2.78337465822262	7075.09134673561	0.999445449987067
theta[402]	-0.131690772312367	0.0077406635779905	0.649914700096832	-1.35938776509456	-0.581756129647136	-0.145729640227568	0.281160862392039	1.18153307947529	7049.46786123345	0.999722785252783
theta[403]	0.529943822736573	0.0062427233419398	0.482390553192057	-0.354195804177561	0.179024900849434	0.524909035340528	0.854685302102994	1.51034005525744	5971.03216989034	0.99961950208638
theta[404]	-0.91541692059373	0.0043489837717148	0.359170844320581	-1.59712699747019	-1.16303182506259	-0.916741430929513	-0.67782670936036	-0.192423459209567	6820.66276204504	0.999606821473241
theta[405]	-1.51413384216673	0.004227203100448	0.303388799674306	-2.12886018592125	-1.71534169452214	-1.51972081457078	-1.30721426887819	-0.918034708742302	5151.0155211759	0.999200727845987
theta[406]	-1.27258980613012	0.0047494359586033	0.347631371909997	-1.93780359862926	-1.50156222276857	-1.28051581956965	-1.04015026828028	-0.575683196785947	5357.39727747881	0.999602446829611
theta[407]	-0.661350591560347	0.0043058479184503	0.349113185103653	-1.33510015386686	-0.899391259416949	-0.666655409728406	-0.425783532741205	0.0299903148895756	6573.77945037043	1.00037775477323
theta[408]	1.20684225605607	0.0076405976640982	0.608555672754017	0.0641056330402213	0.791659715886926	1.18413260754814	1.60185633028919	2.46909399427015	6343.7486553303	1.00007399603573
theta[409]	-0.96313113047754	0.0042271825022317	0.3054895151946	-1.5718493722832	-1.16966254840068	-0.960806684650973	-0.75956547477594	-0.361824302968719	5222.64639028966	0.999847712742788
theta[410]	0.207995642214983	0.0052528731202884	0.404073431314307	-0.553878322527667	-0.0703631721641888	0.198867936272303	0.476897552856137	1.01692835938079	5917.34334823123	0.99976329016231
theta[411]	1.30868841508243	0.008145738083271	0.624374478642504	0.169029982602417	0.886392155567191	1.28191867565135	1.71186768181069	2.62028764872295	5875.29127776431	0.999194929954876
theta[412]	0.0696574799409802	0.0055639725622001	0.426952725317914	-0.736857782808797	-0.222991971420694	0.0552526335081384	0.344789245674814	0.945287602055194	5888.29582777283	0.999495796296596
theta[413]	0.308030532353888	0.0057190877804197	0.446370491017257	-0.554186600697842	0.0064735812240397	0.29590119380199	0.603618545955987	1.23805889600893	6091.68485432917	0.999683008055292
theta[414]	0.553715053121416	0.0054761590301175	0.439662115245569	-0.279923392482887	0.251093178320947	0.541361420146591	0.858697429212133	1.43411078375188	6445.93595969077	0.999774243565944
theta[415]	1.19562154570397	0.0080401497183441	0.623994412113541	0.0530842629643887	0.745684162278051	1.17764780579774	1.61226838701977	2.48969630920119	6023.2810657468	0.999209964743619
theta[416]	0.915995152749571	0.006225758534158	0.515280947015122	-0.0351915602342193	0.566357064686063	0.900608711111173	1.23972654306428	1.98814362282698	6850.20586846961	0.999793609680086
theta[417]	-0.173141376743451	0.0058799092338358	0.459769852253219	-1.02786149980382	-0.496127528836115	-0.178394805712624	0.125850240957397	0.76381032997006	6114.20135565043	0.99933169139543
theta[418]	-0.430564722494609	0.0052578743107061	0.409760284108166	-1.21623655489304	-0.718916840181622	-0.441140141712723	-0.15115251267592	0.399802856150151	6073.5040340635	0.999530139889566
theta[419]	0.414807598393464	0.0061957771890303	0.51387705301793	-0.541266166486886	0.0629911837702618	0.397752582324465	0.742000924277855	1.4544144788835	6879.02467037237	0.999334314132354
theta[420]	-1.78090596101113	0.0045339004054206	0.319702216655503	-2.39624904741712	-1.99623799474393	-1.78828551758163	-1.56219627639621	-1.15115758088991	4972.18573345599	0.999490697480126
theta[421]	-0.314614298674247	0.0056197886590709	0.45483126132603	-1.18333472510183	-0.627906320692738	-0.313027798905873	-0.0178966432265235	0.604511880284543	6550.29179031039	1.00017978187045
theta[422]	1.28533682227391	0.0076762119498428	0.612951059238952	0.135004832358667	0.863687097917054	1.27371035657357	1.6954935350127	2.50023034924277	6376.13765452204	0.999386215331642
theta[423]	-0.810307467967527	0.0050732908355727	0.373153757103233	-1.5049617235108	-1.06727892634025	-0.816907856166636	-0.552105729459064	-0.0548816229606087	5409.9857087878	0.999391638162352
theta[424]	0.868247994242585	0.0073141718034795	0.560898099622101	-0.166680155218322	0.487392964584857	0.849046367332466	1.24076189189881	2.0338741375056	5880.81642234448	0.99985805073418
theta[425]	-0.614557915490225	0.0043478384228711	0.340810471312734	-1.27140966641308	-0.849298286177605	-0.615096894960554	-0.374662813127374	0.0467189731561422	6144.39415561258	0.999885025377148
theta[426]	-0.485530021484081	0.0045548437550867	0.349187690417022	-1.1500148099835	-0.725817801524428	-0.487861899102546	-0.255467450076921	0.199219959321984	5877.20559223261	0.999574178263481
theta[427]	-0.611194826233152	0.0043313925813276	0.325635092359057	-1.23332563282158	-0.836157556354799	-0.617412662705286	-0.395004920381735	0.0478649274500235	5652.06704792636	0.999714756013364
