name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[1050]	-0.283	0.0033	0.521	-1.17	-0.27	0.563	24903.0	10.7	1.0
theta[1051]	-0.02	0.00368	0.545	-0.943	-0.000626	0.845	21916.0	9.42	1.0
theta[1052]	0.623	0.00356	0.552	-0.293	0.623	1.54	24040.0	10.3	1.0
theta[1053]	1.72	0.00367	0.582	0.778	1.71	2.67	25096.0	10.8	1.0
theta[1054]	1.21	0.00373	0.575	0.277	1.21	2.14	23781.0	10.2	1.0
theta[1055]	0.791	0.00375	0.545	-0.0924	0.786	1.69	21105.0	9.08	1.0
theta[1056]	0.684	0.00352	0.554	-0.229	0.686	1.57	24738.0	10.6	1.0
theta[1057]	0.912	0.00352	0.565	-0.0156	0.913	1.83	25828.0	11.1	1.0
theta[1058]	-2.51	0.004	0.609	-3.55	-2.5	-1.52	23118.0	9.94	1.0
theta[1059]	0.936	0.00339	0.512	0.0891	0.934	1.77	22844.0	9.82	1.0
theta[1060]	-0.14	0.0036	0.539	-1.02	-0.135	0.731	22339.0	9.61	1.0
theta[1061]	-0.196	0.00359	0.551	-1.12	-0.187	0.706	23531.0	10.1	1.0
theta[1062]	-2.01	0.00389	0.58	-2.99	-2.0	-1.09	22239.0	9.56	1.0
theta[1063]	-0.231	0.00331	0.535	-1.12	-0.215	0.63	26119.0	11.2	1.0
theta[1064]	1.02	0.00357	0.55	0.116	1.02	1.92	23701.0	10.2	1.0
theta[1065]	-1.54	0.00374	0.586	-2.52	-1.52	-0.593	24500.0	10.5	1.0
theta[1066]	-0.813	0.00377	0.567	-1.78	-0.794	0.0895	22591.0	9.71	1.0
